bblid,sub
109645,631348709
109646,4099417558
109647,3138342343
109649,473767958
109652,2824237429
109654,11574123
109660,3264730339
109661,1506519749
109664,3195676874
109667,1870893305
109668,2280035641
109669,3367107880
109673,1443031975
109675,1615516059
109687,2493673254
109691,471918267
109701,953863149
109711,1385997682
109714,3039635325
109717,1691656014
109718,2360449678
109722,2734784194
109725,1152449741
109726,2504606974
109727,3659410671
109729,2100052286
109730,491521642
109731,2249226316
109732,3376877661
109733,415148142
109735,787911250
109736,4279183969
109738,1480411056
109741,2499963942
109757,3373021317
109769,3505710837
109772,2680047689
109773,1313337466
109774,928555607
109776,2851500661
109779,1100183477
109780,569585889
109785,306816217
109786,3283098858
109789,735385898
109792,1261606263
109796,2105192267
109797,841860954
109802,1947331315
109819,3229268880
109822,2694657997
109825,1194112450
109828,837247008
109836,4237517678
109841,2526946601
109847,2698387221
109853,1651940244
109863,3703318581
109865,3941863945
109868,2621425643
109874,885320536
109877,3846001515
109882,4133777369
109888,1730033716
109891,133805161
109897,833719893
109908,4247692995
109914,2935256495
109917,2131611036
109919,3628048461
109922,3101174800
109925,1600761375
109931,2647206558
109935,892321920
109946,4156845273
109949,530671897
109960,3238764012
109969,3408770087
109975,1675008148
109977,4252518582
109980,975856179
109985,160495115
109986,3630779960
109992,1357629349
109995,3076146602
109998,3247542344
110001,1433958386
110004,2999580157
110010,2757912395
110016,1176587072
110023,526023406
110031,3954361427
110034,201541212
110036,2460849790
110039,2059965374
110042,3086465064
110045,1346779687
110051,2464595622
110054,1968651433
110056,3959024779
110068,4060164859
110071,3175849031
110089,1182246197
110092,646981992
110097,1603238725
110100,3596685833
110103,3549674509
110108,2467320787
110114,3234496703
110131,4093108110
110133,1834553260
110138,769319026
110150,301980509
110153,336426329
110156,4089247574
110159,467268246
110165,2626682052
110166,1299596535
110167,35728614
110168,3930335526
110173,1000363960
110176,3692156343
110177,2470886822
110180,1410635555
110183,1374042407
110185,1739457307
110193,4012673670
110196,144509065
110197,1204445336
110198,2947507544
110199,3774352713
110200,1433271137
110201,3459351879
110202,2171006294
110209,1598804650
110210,1059821054
110211,2759322584
110212,3944776649
110214,1137076695
110217,2453656036
110220,2179016287
110225,2992353895
110227,754278981
110230,3953608896
110232,1068261111
110235,3625835768
110241,1676223116
110245,3406809234
110247,1436620976
110250,2465411637
110255,2705958413
110261,3076915122
110266,3464146335
110269,639608927
110272,1767180003
110278,4163850510
110289,3711850368
110292,3185171421
110295,1516788178
110301,3597967002
110304,835001493
110306,2943077559
110318,1646252025
110324,3846816171
110330,4091695901
110333,4128308505
110336,295796502
110345,3544896335
110348,2776696493
110354,4133213633
110359,2156920867
110364,1217488480
110367,2573786707
110372,1896881470
110386,756959645
110397,3699610157
110400,1263858890
110405,2028888306
110411,3125732467
110414,1577019004
110422,1272135619
110425,2892152268
110428,3668535342
110437,1485439857
110440,3867955969
110441,2110795047
110447,1268258587
110450,2362064286
110452,1489054633
110455,3211831718
110466,3494093364
110475,2430438215
110478,3860225701
110481,1383927750
110484,3050081737
110485,4204520920
110486,727866859
110487,1681208826
110499,2110647178
110501,3360526641
110507,4261784333
110508,375434957
110509,1496827612
110510,962036104
110511,2718695342
110512,3982268351
110515,183309744
110522,1402348574
110523,2188352557
110526,1709055522
110529,2377849826
110531,1988567696
110534,2436276383
110551,265508965
110553,2440923207
110556,1993083464
110559,2661879688
110562,4266558421
110568,1865733176
110581,1245189147
110583,3566650425
110586,858211894
110590,1873729948
110607,2097758821
110619,2960998699
110621,2681054567
110623,23295301
110626,3872585546
110629,246936202
110634,305809911
110646,2676395455
110648,951378030
110654,1802384130
110660,2840165514
110665,2599676082
110668,3963108688
110671,2742195180
110680,1382581077
110683,1469721937
110686,2955652958
110689,1481550494
110694,2421148893
110697,1102476526
110702,475204501
110705,4225927578
110707,1699502520
110708,2368298104
110711,960630043
110716,1079861046
110724,1614363829
110727,2982184070
110730,1989324291
110733,1935671303
110736,2496758280
110742,2978720862
110746,2277742178
110760,2970380119
110763,3036596563
110766,1397705564
110769,3140112028
110778,1696249805
110780,1244502152
110783,1340028556
110792,552353054
110795,3344809745
110798,2979425011
110800,3418641581
110808,2394232183
110811,987644948
110814,3715089947
110817,211189288
110820,524847507
110823,448407447
110825,754064811
110828,1513736265
110831,3998390570
110833,1895581960
110839,2133380807
110845,1436968798
110847,3406346108
110856,3994661362
110879,701601491
110882,2646263728
110885,2047559103
110897,1517233724
110905,3762019144
110922,3540419705
110931,4128735991
110937,3227498699
110939,1735251226
110957,3104555582
110961,831081379
110967,130118047
110970,1001563333
110973,1044384449
110978,2126767391
110984,756627059
110992,993357772
111001,1671345251
111009,4075086734
111012,1183822573
111015,2705207522
111021,3071437149
111030,1174960612
111033,1140512736
111035,1974660572
111041,3460699048
111052,3948352806
111062,1436395143
111065,2989237384
111067,746779818
111076,4071755259
111088,1069944501
111094,3096445159
111097,1768536276
111100,3766997400
111102,881641391
111111,295551265
111113,2402488579
111122,3758103185
111131,3306232863
111136,3155054130
111139,1416317938
111142,2572443748
111148,137246601
111157,2316131542
111159,759116039
111165,2859024213
111174,1952040452
111180,1660048562
111183,1728117430
111189,1758756217
111192,137621796
111198,2571740873
111201,4174857942
111207,3466558698
111209,1772949819
111213,205518955
111219,65765284
111222,1661793273
111225,2227007990
111227,437494228
111230,3712060241
111233,3635619157
111244,2998821650
111250,2752901540
111253,2716295072
111259,2922633327
111261,2172861475
111264,1714601516
111270,2344145733
111272,1605617010
111282,905292781
111287,1290467776
111292,2336168012
111295,1821284931
111298,440749985
111308,1052730103
111311,2329162644
111317,3164342696
111320,2940403219
111322,2068441124
111328,3929259977
111334,3119082661
111340,3591800038
111346,878029037
111349,3694177581
111352,1750858830
111358,4179733411
111363,124319708
111372,1207361199
111378,3599534402
111387,1420812829
111390,1198593446
111396,2771532205
111401,3874376061
111404,23055218
111410,401889732
111422,2100690002
111425,2592374365
111440,3496644752
111452,1848109112
111455,2308336183
111458,4284334037
111463,18146218
111475,2788903126
111506,2276720781
111520,2977690040
111530,3678248743
111535,3901164319
111540,3358559053
111558,3877151752
111572,1506791684
111583,3798992808
111597,4099694103
111603,3809045482
111607,1273987572
111616,1862174586
111625,30248168
111628,1996904714
111631,3278702697
111634,618433126
111636,3128056388
111639,1377263492
111654,1569255571
111660,2679095067
111663,2589790495
111669,2508822224
111690,3661951845
111693,3753270625
111695,3925763933
111698,2671096511
111700,4273921587
111703,4216090679
111706,486404664
111712,1089709723
111720,707920653
111723,801156361
111729,538192582
111737,3982502280
111739,1246905433
111742,2272096207
111748,370620450
111766,1705609421
111769,2378992909
111780,2093701913
111789,1995272914
111806,526498615
111818,3524638841
111820,699288066
111823,744285190
111836,2712340630
111838,110716231
111839,1238240598
111846,2998476028
111848,361460013
111851,2715820110
111852,4004989023
111853,1062137964
111856,3640619619
111857,2544376434
111860,2222386633
111863,2172928973
111864,4170912224
111868,3238505491
111869,2387657730
111873,283366029
111874,1778155680
111875,648800433
111876,4149366914
111884,62582335
111887,3527628300
111891,1522655121
111893,3295612851
111897,1820976557
111898,2230116461
111901,2117857991
111905,3604814041
111906,119841002
111915,3164304966
111917,573941348
111923,874119131
111927,2633962949
111931,3237036390
111932,2410031479
111936,3119387467
111937,4139350874
111938,517766810
111951,3114613651
111960,2620651028
111963,2579585040
111966,2121325087
111972,3646910819
111979,124931743
111982,3004768252
111990,3654859370
111998,2628385712
112000,24006059
112003,77390767
112004,2105782658
112007,2893679025
112013,1859816752
112022,32081570
112025,3864528045
112028,2425606479
112031,620265516
112034,3276341795
112046,1324729963
112052,318477000
112061,3815131512
112064,81251191
112070,3915228702
112072,1029091369
112078,2888624068
112083,2263443077
112086,1633215626
112089,2302533962
112098,2023766778
112106,4217928317
112112,2808491742
112121,1459352942
112123,3361023308
112126,803514179
112132,1944777696
112135,2489020911
112138,3801129997
112143,2969657273
112145,2269734277
112151,1172955396
112158,2613370616
112160,1618947203
112172,622046196
112174,2381660650
112177,1544354265
112182,1331021163
112185,2833532772
112197,2290099431
112200,2586296094
112203,2681540890
112212,610977718
112215,3285927353
112218,3037761627
112221,3589741574
112224,843488777
112230,619515071
112235,391616647
112237,2314815653
112240,939464917
112243,839759569
112246,3585881310
112249,1037644062
112254,559188579
112260,3816015339
112263,3867241455
112266,19982816
112269,3914722336
112271,3913820813
112273,2011626159
112279,2016574816
112281,2198750226
112287,3041295918
112290,2795014549
112293,2741643153
112296,1155245470
112299,2898174046
112324,704873940
112326,3031258614
112332,3902996821
112338,2044286648
112341,3035004206
112344,1398275873
112350,1174171031
112355,1984362927
112358,9251917
112375,1508629326
112386,3797159394
112389,170985506
112391,629271662
112394,3257953889
112402,1343596162
112405,3080987789
112408,3245338991
112411,1963237388
112414,2461344259
112417,1129093680
112420,1351773579
112426,3000058240
112429,1521763392
112446,3414506357
112449,601898677
112463,4172833860
112469,4151108491
112471,4151387430
112480,107689375
112486,3827833236
112503,2577991020
112512,571921344
112515,3316077007
112527,3854774860
112530,579934409
112533,660846285
112545,37329051
112548,1962036601
112556,3112586807
112559,1373850615
112562,822396842
112564,2581736884
112567,1209767303
112570,1952989405
112573,1905979097
112580,506342978
112584,1657000555
112595,2472413659
112596,1118286312
112597,233888249
112598,3851803705
112599,2864886824
112600,525812224
112601,2215328806
112602,3411825719
112603,447081476
112605,753784376
112606,4245974539
112607,2990736922
112608,1512440794
112611,3998044857
112612,2702850728
112620,3420167998
112623,3458806074
112624,3073794839
112627,1724898084
112630,2711482785
112631,985763719
112632,1972823958
112633,2758762405
112634,3715108232
112635,2452055449
112641,701733869
112646,1355598272
112648,4160660497
112658,2646133390
112664,451855580
112670,4150569397
112673,4069918641
112679,4248993918
112682,1227477277
112685,2929218322
112688,3629352688
112691,3098806957
112694,1594198178
112700,118643165
112703,48297945
112709,221540374
112712,3110019445
112715,1592697722
112727,2123022585
112733,3156886648
112736,1536935543
112739,3019817911
112746,1216991773
112749,2699876317
112752,344426174
112755,4080403633
112758,2248003923
112761,3843710222
112767,3545392946
112772,992650335
112775,3701155408
112778,2857431986
112781,507224785
112783,2157277939
112789,2403464508
112792,4020664673
112793,1046462802
112799,831211165
112802,3498378981
112807,2845463752
112809,245905689
112812,3133368442
112815,1567812213
112821,1264497610
112824,2901356997
112827,2098629110
112832,1850717508
112835,2315138891
112840,2841032473
112843,2896435485
112858,2254542940
112861,3867546625
112866,2677622316
112869,2013021164
112872,951512400
112884,4195772881
112890,942745177
112892,3963236462
112901,2274850089
112904,1613166374
112910,1988978064
112913,1937755028
112918,872162378
112925,4227678729
112931,962446984
112939,2821165413
112943,3034645184
112946,1397784783
112952,257873004
112955,3907999331
112964,426937811
112967,3364566496
112969,1874417713
112971,1873059484
112980,2663288357
112983,2605457441
112986,2096996910
112989,2493032430
112997,2371910046
112999,710022223
113002,3679571481
113008,1244371444
113011,4265658519
113017,3356029611
113025,3899429160
113028,2661762250
113031,718017961
113034,3447560102
113037,478424981
113045,2436426717
113048,3891478079
113051,1402498908
113054,3022646611
113057,1708152160
113061,3981630717
113066,2488110800
113070,3882431387
113076,86646672
113083,2296247040
113092,3891198098
113100,387957747
113102,3272922564
113105,614815691
113108,1382973993
113111,3859141450
113112,2840771419
113113,2024473448
113116,2669314407
113117,3494766966
113121,1489985771
113122,395839738
113124,3212763876
113127,1854364375
113128,2262982423
113130,2849337426
113133,2888293974
113135,2591024234
113137,79770696
113143,3207973436
113149,2967555571
113152,76160144
113158,2515553149
113166,2349372685
113169,1684902093
113172,723992177
113174,2210518127
113187,947782339
113190,731968888
113193,777149308
113196,3387152755
113199,562486451
113204,3909015218
113214,2193143853
113216,471230479
113218,3139700190
113220,1084225445
113223,1164794273
113226,2732383150
113233,791361342
113249,871212187
113254,794828774
113257,4271482837
113265,3741172822
113271,3883712264
113273,2043834154
113276,2657348901
113279,1980164325
113282,3261970822
113288,1394077291
113303,2309267266
113306,1846877517
113309,2255493261
113312,840649198
113315,3584740321
113318,2741050883
113334,1316060878
113340,562992781
113343,612120713
113352,2680417829
113355,2020764714
113366,390162360
113369,4280574584
113372,2960051396
113375,1474252491
113378,554998569
113381,2508180042
113384,1926121541
113387,2738352246
113398,4120397335
113401,292969238
113404,4140292377
113412,879189400
113417,1299713973
113422,2326654521
113425,1830579254
113428,467122644
113433,823277717
113436,3601054362
113442,4093220044
113454,827920461
113457,3768625278
113460,4085145541
113463,4136432065
113480,140484634
113489,41519569
113492,1654523276
113495,2234484611
113498,4091826785
113504,4001546948
113510,4163457138
113523,1125207511
113529,1288030744
113532,4172192635
113535,522131828
113540,1068996902
113543,977614626
113551,3467479455
113557,4175803299
113570,2052904280
113582,3289492976
113585,597700607
113589,440177164
113600,291755909
113603,345078145
113606,4079025038
113609,457571918
113621,1588819101
113624,3103979154
113630,2947114020
113633,2858142240
113635,2618552348
113644,3226897511
113647,296694868
113653,3541020885
113656,884880090
113668,759622826
113671,1644970518
113677,1413773354
113683,2531589291
113696,3483356421
113702,3710769775
113708,1280806274
113711,4164738273
113714,529358574
113717,3463767773
113723,3629694818
113726,1072250221
113729,3616290989
113732,1676110286
113744,3625162682
113753,3410668296
113759,3298700487
113762,2759434394
113765,1137189525
113768,889452407
113771,2051627467
113774,2650332100
113777,1275159543
113779,3945991718
113782,1599627077
113785,3102334282
113788,3458336936
113798,1894300425
113804,1985444222
113807,2813247821
113813,1695434188
113822,171789918
113825,3985427537
113837,426013420
113843,2727382168
113853,3369525767
113855,4271822907
113863,1981567398
113866,2444088233
113875,3509844698
113881,328433243
113886,1787571318
113891,2908343802
113899,1008966167
113902,3337914557
113905,558172850
113908,1468981072
113917,3584930831
113926,607154111
113929,3428149887
113932,2017344284
113944,3284845928
113952,23740905
113954,2844568567
113965,1477537863
113971,1636829977
113973,4282309435
113976,412047668
113979,4041891060
113982,1149308311
113985,2737868696
113988,3590019706
113991,3038565927
113994,1387090984
113996,3422782474
114001,857795852
114004,3566300931
114007,90756912
114013,3351794609
114016,544854462
114019,3357332606
114025,1330305580
114028,964759502
114040,94647521
114043,5675749
114048,1087731003
114051,4106101848
114054,319792727
114057,3270909540
114060,3509119455
114069,3675176980
114072,2487512744
114084,1457842729
114087,2266845722
114108,4115188013
114114,2794592833
114117,2003542642
114125,1460650481
114128,566498323
114131,2511291760
114134,1914619775
114157,3669165497
114159,2105632872
114162,493282357
114165,4208420410
114174,619159403
114179,1378634377
114182,3863419882
114185,32938469
114188,2000505863
114191,400212058
114194,4033561173
114197,563280486
114214,631173929
114217,4100410138
114220,3887709345
114223,3796570789
114226,100307114
114237,552310308
114240,2666382932
114243,2602526800
114246,2091838047
114249,2496393119
114252,547405564
114258,2983913745
114261,3510461772
114264,915203907
114269,1078407841
114281,706517651
114284,3450673308
114286,1392756926
114289,3144076670
114292,3682681123
114298,1257969358
114304,1469941355
114307,2254716504
114312,2503803626
114315,1921810661
114318,71783687
114321,1688263002
114322,737653067
114326,499092343
114332,1102176212
114341,502571951
114344,4198834592
114347,733780371
114350,3975066390
114353,3910933778
114359,3871906525
114365,1637782671
114368,391463277
114371,1478488017
114376,553696764
114381,844726606
114384,3588752193
114387,68270962
114393,306045645
114399,501835010
114402,4178016259
114412,2470516380
114415,1961923731
114421,1658637612
114430,2479283605
114433,2520019857
114436,1904603550
114445,3010354631
114448,3315959845
114460,1415058625
114463,1370143429
114466,3055237322
114469,1585331466
114478,2152645723
114483,2861253914
114488,3926436548
114497,3165068453
114509,1064262690
114518,444488364
114533,2389796940
114545,2871739930
114560,1276972828
114578,2550914950
114583,2999869127
114589,3172653320
114595,978114394
114603,3015127685
114605,2248083641
114616,1044438549
114619,3592805333
114634,1952633609
114640,463289162
114645,673689458
114648,1592556176
114660,3474056820
114669,3308769215
114672,2323472643
114689,1041641568
114692,1592900669
114695,3107995186
114702,2047578475
114705,2646217572
114708,3950102150
114709,2753998487
114712,273547252
114713,3249817543
114717,1767026137
114723,2139026534
114726,2563733097
114734,1814546644
114737,3185471719
114738,1438348583
114741,2558811825
114743,103452307
114745,811775151
114746,3785034908
114770,1177775337
114772,2453175006
114781,3072949328
114782,4169012289
114785,533698126
114790,2462036439
114793,2538414035
114796,1895603676
114797,1068234189
114800,2912734803
114806,1340072536
114810,3352993996
114815,4099945716
114818,2192302358
114824,100527940
114838,1445411880
114839,426791993
114842,3561979823
114843,95864732
114844,2091488689
114847,2907712898
114850,1778517767
114855,1505268543
114857,3340124957
114858,796083933
114859,1612984012
114860,3569923238
114861,1335151232
114869,3740179821
114870,1169106406
114891,176129790
114893,2496747228
114901,780512168
114904,3375638951
114912,194293030
114915,3961859881
114918,2599353035
114921,4194924182
114924,498660505
114933,249677867
114935,950661655
114938,1315055605
114947,3038066271
114953,2008396510
114956,2416193745
114961,1473368413
114966,785286000
114978,412844001
114981,2901421698
114984,1262595213
114987,2595755198
114990,2305221381
114993,2358529281
114996,1797639950
114999,2202061518
115001,3398200034
115009,1542864143
115015,137162339
115023,2158913534
115026,1730143729
115032,991015250
115037,1108271999
115040,4228428559
115043,4193918219
115051,219325366
115057,995793290
115065,457112073
115068,1844785131
115074,3306029912
115082,128878553
115093,1755155531
115096,2402029124
115098,673080213
115100,1234505497
115103,1281859869
115106,2882937618
115124,3790876174
115127,806196797
115130,4150246584
115139,4252603763
115142,809942757
115149,4000022809
115152,1510002810
115155,3182514805
115158,3413804951
115167,2647994870
115170,2712069292
115178,3839337846
115187,1727319593
115190,1965701522
115193,1893242774
115199,2131497049
115208,2414389163
115214,3694294215
115219,2868486437
115222,3390975352
115231,4010748918
115236,2517662171
115247,3394569632
115253,150307105
115256,4014211886
115267,517593246
115270,581569988
115276,3236504015
115285,2069296995
115288,228401793
115291,1836756700
115294,2328571091
115297,1530041568
115303,3610137512
115306,815780263
115309,3640317031
115312,1821476100
115317,361682729
115320,105914514
115321,2634833588
115327,2873386120
115338,694620119
115346,2638706284
115351,2384349918
115356,4144044275
115357,3092672738
115364,3613752176
115367,110936899
115379,818495442
115382,2225237681
115385,1662250174
115398,2870119165
115400,3567315418
115403,3511830494
115406,920896977
115413,3138660673
115419,3032526478
115437,3346931297
115444,93696568
115454,1876155559
115456,4051504261
115465,2655913751
115475,254383703
115480,1456827632
115489,1559446843
115492,1007995238
115495,3685043049
115498,2909707915
115506,782687756
115509,3334724556
115512,1923648175
115514,3662569649
115520,409546553
115529,307169010
115532,2787399569
115535,1100338590
115541,4200672234
115544,500214245
115547,3425243606
115550,192625491
115553,243897687
115556,3912767320
115562,1639620293
115565,2248875210
115568,4039166248
115571,3213518740
115574,1480320411
115577,2311216552
115579,787492985
115582,2593874202
115585,2099962645
115591,1795603114
115594,2360817829
115597,1565425814
115606,2913613668
115621,3782775
115624,3884464760
115630,4045646030
115636,325092549
115639,4211441925
115641,2037236354
115650,2289553979
115656,1781857840
115659,2186410992
115662,3803609005
115665,84407714
115667,2611553664
115670,2816143578
115673,2720554718
115676,1167711441
115682,429361266
115686,803189326
115695,1089255900
115698,908553278
115704,725744795
115717,2432576055
115728,3327237206
115731,1916456245
115737,1148385033
115740,4201949049
115749,4031942322
115755,2743623134
115761,3047425121
115766,3434829388
115772,1804926256
115783,3492490140
115788,2426979394
115789,3758074963
115790,1796421177
115799,1630871538
115800,1412450749
115801,3479975835
115802,2151374730
115803,1371727801
115806,3061015990
115808,289474663
115814,1117510411
115816,3694463785
115819,877661929
115822,1421312692
115825,3003515067
115828,3318601049
115830,3942316572
115845,3394402894
115854,4014177472
115857,1052427507
115863,680959308
115866,3475447619
115869,658643587
115872,1745400895
115881,1293529777
115886,872865948
115891,4090691856
115896,2328646461
115901,3609799750
115904,815312457
115907,3781236346
115909,1179876267
115912,4063767240
115921,61206904
115924,3826545527
115936,285003210
115942,900129692
115946,65984928
115949,3951811680
115954,4144391965
115957,654303022
115959,2177741567
115961,2927449779
115969,1057423710
115972,1884139490
115975,2549886445
115978,3778541583
115981,1432136044
115984,3001887587
115987,1662292816
115996,2458470624
115999,2062306592
116011,2935919096
116016,3621897173
116019,1065666069
116022,1600342600
116034,2646855369
116035,3532957400
116042,641151165
116046,276761217
116048,3075303248
116051,52835891
116060,649132980
116063,591549872
116064,1516046237
116074,3409614557
116077,448999150
116081,1187871309
116083,3630410351
116086,1070737504
116092,3075514877
116095,1356932082
116101,3707626682
116107,3937787526
116110,770176003
116119,667016648
116125,2694304666
116128,3596355192
116130,4184549693
116133,4237920057
116136,455607606
116141,1898267505
116147,1198356813
116153,2244869580
116165,223310929
116174,3548351744
116177,42349875
116180,3319013302
116183,3223761330
116186,664220605
116191,3762475569
116196,2573041692
116199,1899529692
116202,279340483
116205,4145539020
116208,2178691630
116210,2934644075
116212,2061503324
116215,2639366483
116218,3952762033
116221,2340278508
116224,1825329891
116226,4066542273
116232,2926368354
116238,1058439567
116244,362293270
116247,3294728229
116250,53721760
116255,814296728
116258,1178794874
116261,648378151
116267,283987227
116268,4169681115
116270,748591169
116276,3470636106
116279,649638282
116282,2463359209
116287,3956060868
116290,4161947007
116354,1738235220
116360,2780566236
116361,1054895354
116365,2517010148
116369,2946120471
116370,886801308
116371,2944925114
116373,824782232
116375,123803556
116379,1056811607
116387,4085885209
116391,2064326788
116397,1296243384
116399,3933304681
116401,1103626873
116465,2423952018
116468,3870377840
116471,2851858892
116474,1313500099
116480,1491204469
116483,1561548657
116486,3131233662
116489,1388826814
116498,2740587278
116501,1502419364
116504,3191643051
116507,1875190680
116516,1255417110
116519,2729517270
116522,3260460171
116525,635907716
116531,3880233477
116534,16132106
116543,1794862669
116552,3510941921
116555,922041070
116558,1077866252
116564,3345539422
116567,378624365
116573,789586483
116576,3366035516
116585,1931376272
116588,97887090
116591,1697787695
116597,1400509715
116603,1143939310
116618,1860870575
116624,3921457149
116627,944052174
116630,4279713099
116633,4209349455
116636,492048704
116639,4113634432
116642,940457750
116645,3753884953
116648,2842978555
116651,488585624
116654,4205755287
116657,727122852
116660,948565023
116666,3670726676
116672,2112189288
116675,2589258087
116678,3969852549
116681,1492415974
116687,1857834970
116690,2103621729
116693,2022708837
116696,2669778026
116699,2000982442
116702,2375254784
116714,1328744321
116720,2366916617
116723,2296833549
116726,1867998210
116732,861483169
116735,3572019886
116744,2293092053
116750,2651216995
116753,2616521319
116756,2084925544
116762,4106746357
116765,326532090
116768,1706929688
116771,720830628
116774,3443950251
116777,482294424
116792,2972497291
116795,1453143940
116798,542564966
116801,3243811358
116810,809677479
116812,3830031504
116813,900734115
116816,3523321516
116817,2639722173
116818,1966338941
116823,2340073218
116826,1825254669
116828,3422109916
116831,2140279231
116834,2552468400
116840,4158422003
116843,4063155703
116844,2335279066
116847,1523073001
116868,1713497879
116871,694897067
116874,3470445476
116877,522417047
116880,3631307026
116883,3716413206
116892,2997943428
116895,1426161291
116904,1051474892
116910,671590778
116922,1120275692
116925,2776076003
116937,1369387102
116940,4019806254
116943,3932933674
116952,1372854406
116958,3232649067
116961,2689188662
116964,1207451961
116988,2235892501
116991,3852635976
116994,34803015
117000,2789738159
117003,2746919083
117009,2892902244
117012,403013127
117015,4290051080
117021,3919095223
117027,3754991499
117030,411219214
117036,4206991621
117039,312777925
117045,942290268
117048,1323425982
117057,3435301857
117060,3743186010
117069,3577370001
117087,2301216671
117090,2599890980
117096,2025069615
117099,2429622767
117102,1778780997
117108,4219231400
117111,1326910923
117114,2829488068
117117,2036283383
117129,1621617031
117132,3570186468
117135,863845099
117138,1169616649
117147,3200384675
117150,2039731238
117153,2086763042
117156,2614163501
117159,1941306861
117162,324170160
117163,3266038147
117168,2183669341
117171,3445786849
117174,718473966
117180,1014536280
117182,3899887215
117185,264375392
117199,2291401266
117201,2791148092
117202,3909804589
117208,2020652480
117211,3424380067
117220,3918342436
117223,3967780640
117226,198051119
117229,3819634927
117232,1472221580
117256,417075525
117259,4038661253
117262,2422118616
117277,2015779765
117292,3585463462
117295,839145129
117307,2286988253
117310,1325564248
117313,1257254748
117316,2906762579
117322,633545934
117337,916068476
117343,2372855304
117346,1793025031
117352,919679140
117361,3343706900
117367,4043624744
117373,3364203126
117379,3343986105
117382,1933212890
117385,2492202709
117388,3795856183
117391,2192025450
117394,1695950181
117397,3035602262
117400,590937009
117403,650794421
117409,689885818
117412,2641724185
117418,202364148
117421,1827166377
117427,1520460437
117439,2547278299
117445,3176843330
117451,2147110083
117454,2555104972
117457,1236432639
117460,1517060420
117463,1604202304
117466,3090132303
117472,520095283
117475,4172383292
117478,2390381022
117481,974192829
117493,443900734
117499,362931441
117502,4017550939
117511,3395809493
117517,4230990569
117523,3926102870
117526,229773657
117529,3856077977
117535,3054356469
117541,234436993
117544,3930635150
117550,4242745656
117556,513803571
117559,4140105971
117562,2518846638
117574,2946758640
117583,3170552642
117592,3553214672
117595,880296671
117604,3298620717
117613,3620063647
117628,697079264
117631,2649212035
117640,363441871
117643,274399435
117646,4159341252
117649,529499908
117655,1280660584
117673,1437617333
117676,2986462906
117679,1516555130
117694,4163093414
117697,702184341
117700,2687767257
117718,2399354268
117721,4024742337
117724,139801550
117730,520003960
117733,453775228
117736,4240280947
117745,1045831978
117751,4244022699
117781,3105745365
117784,1588358106
117796,2127038553
117805,2417151982
117808,3872987660
117817,1694134611
117823,1926637804
117838,1477683629
117847,2741286919
117850,1681298050
117856,2255863433
117859,1846590281
117880,568188668
117883,607088888
117889,737933111
117892,1260157802
117895,2897082725
117910,3517656724
117937,2821961648
117946,4101426123
117973,1445725626
117976,2979891125
117982,3985888022
117985,170021145
117988,2095678715
118000,1133357643
118003,1182729295
118006,2714666560
118009,1235977088
118015,443633900
118018,1824163086
118021,207423827
118027,974467951
118033,4172658670
118045,3723467192
118054,4177436470
118057,688334597
118063,1059815098
118066,3634035893
118069,822081909
118078,4006543396
118087,1827433339
118090,2134023360
118099,1964291339
118102,2411964321
118105,1752311214
118108,515502156
118111,2865930543
118120,2403626152
118126,1829191843
118138,2691908589
118141,1833724027
118144,2331896436
118150,2622912706
118156,2115327177
118159,2523943177
118162,4137147732
118165,287727451
118177,518987321
118186,1006508215
118189,3550158199
118198,570869447
118201,1134044888
118210,2994878049
118225,1072828920
118231,4250047865
118240,1964834613
118243,1894666545
118249,2134562558
118255,752878994
118258,1512820848
118267,210003473
118273,889527631
118276,3535052608
118288,532716558
118294,2560004700
118297,1232022127
118309,3399969512
118312,2127313803
118321,2404507707
118330,2118905986
118333,2075745926
118336,2617826441
118342,3109221087
118345,1591963856
118360,3117758934
118372,4240031393
118378,1841555788
118381,3651713071
118390,4231951784
118393,4190952364
118405,4115121005
118408,2206996111
118411,937904108
118435,1267560652
118441,4034498232
118447,3325146244
118459,189118410
118462,1805794199
118465,2350102936
118468,4208487546
118471,3046294214
118474,1378042057
118498,3207798788
118501,1172583086
118507,1940654226
118513,2970389523
118522,3728705409
118528,1329975404
118531,4214128911
118534,480183040
118540,1935731523
118546,2435041096
118552,3442316267
118558,1549255686
118561,1018185819
118573,863570233
118576,3569912630
118579,1018007286
118582,2294734741
118585,1870093722
118606,3220670955
118609,1469221931
118615,71851847
118618,1921223333
118627,606878916
118630,3816691265
118645,3285620243
118657,926820526
118672,1636587618
118675,2252200557
118678,4042657679
118681,1151164140
118702,2449123338
118705,1984637445
118708,8454119
118711,3035344516
118717,2191758520
118720,2440913667
118726,1933463304
118735,3363936676
118738,3192540230
118741,1937074128
118744,2495931871
118753,2275268973
118756,1613519714
118759,2286509730
118762,3903771391
118765,253710576
118768,2043970834
118771,916335534
118774,3509561761
118777,14029202
118783,3262551315
118786,633804572
118792,2907020929
118795,1257512078
118801,3711011092
118804,981469979
118807,3950621480
118810,741054893
118813,702101417
118825,2707144244
118831,1677408949
118837,1437794441
118855,2991172190
118858,3296886716
118861,2758144993
118864,1137996270
118867,2452474333
118873,2880221827
118876,1276981388
118879,2759341388
118882,269706287
118885,4154648096
118888,2171155394
118897,3620111779
