Datasets,CBF.GM,CBF.WM,CBFTYPE
NKI,70.335795,57.653187,PVC
NKI,65.711226,56.092232,PVC
NKI,63.522513,59.447944,PVC
NKI,67.537621,55.653272,PVC
NKI,77.460626,65.040767,PVC
NKI,50.474933,41.29861,PVC
NKI,89.226225,60.816616,PVC
NKI,47.447484,61.919279,PVC
NKI,72.593188,44.486891,PVC
NKI,74.460108,62.326545,PVC
NKI,64.324282,53.127755,PVC
NKI,81.072567,67.929327,PVC
NKI,92.900958,77.410078,PVC
NKI,75.992153,58.111536,PVC
NKI,65.485978,66.672998,PVC
NKI,66.204228,73.687446,PVC
NKI,62.453609,68.598474,PVC
NKI,62.870898,65.297935,PVC
NKI,71.503556,68.227266,PVC
NKI,78.347483,86.846333,PVC
NKI,45.326626,53.238942,PVC
NKI,41.731214,49.431688,PVC
NKI,56.650104,58.353202,PVC
NKI,56.650104,58.353202,PVC
NKI,94.240278,70.515814,PVC
NKI,94.872684,71.499983,PVC
NKI,47.892137,54.343287,PVC
NKI,39.87394,43.90477,PVC
NKI,79.444494,72.72415,PVC
NKI,51.330095,60.831376,PVC
NKI,53.857958,48.506515,PVC
NKI,43.918192,47.502776,PVC
NKI,53.461204,48.9853,PVC
NKI,89.907577,77.505597,PVC
NKI,60.388452,63.588067,PVC
NKI,80.729116,80.488134,PVC
NKI,66.564154,75.524575,PVC
NKI,43.435215,44.476782,PVC
NKI,32.635046,36.598941,PVC
NKI,56.550733,56.472102,PVC
NKI,62.421736,62.114965,PVC
NKI,58.605559,59.613745,PVC
NKI,91.308854,79.963436,PVC
NKI,71.601339,49.044903,PVC
NKI,72.63672,57.732873,PVC
NKI,89.161241,46.49737,PVC
NKI,93.70827,75.498336,PVC
NKI,44.880706,38.910737,PVC
NKI,61.676351,48.590299,PVC
NKI,76.042364,78.926129,PVC
NKI,53.812602,59.854941,PVC
NKI,78.280892,58.17005,PVC
NKI,71.615547,68.304048,PVC
NKI,55.764501,53.966943,PVC
NKI,62.988873,61.548652,PVC
NKI,57.874739,62.99031,PVC
NKI,66.903223,57.502924,PVC
NKI,80.833234,56.26911,PVC
NKI,76.971762,70.023625,PVC
NKI,101.007237,85.02616,PVC
NKI,102.724165,89.971332,PVC
NKI,88.997967,69.69,PVC
NKI,93.061629,80.548691,PVC
NKI,74.318995,59.442132,PVC
NKI,62.818815,59.682738,PVC
NKI,73.74873,59.274209,PVC
NKI,81.612408,79.206909,PVC
NKI,80.707023,66.831904,PVC
NKI,57.953887,50.63894,PVC
NKI,60.659654,42.095361,PVC
NKI,69.136658,47.440746,PVC
NKI,57.651955,64.861445,PVC
NKI,74.067218,58.205566,PVC
NKI,56.966986,48.606257,PVC
NKI,50.715419,52.095653,PVC
NKI,71.243501,60.061017,PVC
NKI,52.690996,49.175416,PVC
NKI,51.221248,42.02225,PVC
NKI,109.609378,74.680251,PVC
NKI,82.392449,65.350027,PVC
NKI,70.330372,61.491597,PVC
NKI,111.21899,82.409496,PVC
NKI,85.15224,56.433194,PVC
NKI,95.985572,86.647329,PVC
NKI,93.655571,89.522662,PVC
NKI,89.664276,85.69895,PVC
NKI,93.292592,88.140167,PVC
NKI,79.726225,63.189956,PVC
NKI,81.687453,78.674612,PVC
NKI,83.904772,76.989288,PVC
NKI,65.89733,72.576129,PVC
NKI,38.696571,26.324565,PVC
NKI,44.27146,33.856667,PVC
NKI,54.668947,48.542089,PVC
NKI,49.852195,48.892384,PVC
NKI,70.598386,68.301833,PVC
NKI,73.324282,72.871375,PVC
NKI,47.23831,49.097661,PVC
NKI,58.171976,51.703242,PVC
NKI,51.183039,51.959939,PVC
NKI,67.34905,61.620593,PVC
NKI,54.38491,60.199632,PVC
NKI,80.987071,56.651113,PVC
NKI,86.83912,65.973913,PVC
NKI,60.220134,62.662815,PVC
NKI,39.5207,43.286625,PVC
NKI,119.501418,102.063032,PVC
NKI,86.036665,78.883577,PVC
NKI,102.067926,67.615654,PVC
NKI,102.067926,67.615654,PVC
NKI,75.06393,71.236586,PVC
NKI,79.584334,79.669494,PVC
NKI,70.837463,74.105462,PVC
NKI,95.257633,76.04463,PVC
NKI,92.601622,60.008199,PVC
NKI,56.714628,47.868455,PVC
NKI,60.356513,46.986862,PVC
NKI,92.757943,60.201831,PVC
NKI,115.54915,83.025125,PVC
NKI,88.352465,61.180358,PVC
NKI,80.768956,69.021733,PVC
NKI,85.748865,58.282375,PVC
NKI,91.68363,81.068721,PVC
NKI,62.726613,58.509056,PVC
NKI,80.916282,90.457623,PVC
NKI,30.240612,34.119307,PVC
NKI,88.676321,66.478172,PVC
NKI,68.805882,64.674296,PVC
NKI,96.624273,86.002385,PVC
NKI,92.316962,74.313195,PVC
NKI,90.913544,79.201857,PVC
NKI,90.969359,61.063377,PVC
NKI,53.402328,44.561574,PVC
NKI,59.596386,46.46955,PVC
NKI,56.725683,47.492953,PVC
NKI,57.551507,48.210428,PVC
NKI,37.873783,31.299091,PVC
NKI,119.382453,80.001022,PVC
NKI,115.958723,105.49616,PVC
NKI,93.315635,82.53021,PVC
NKI,75.305952,71.55797,PVC
NKI,82.523227,71.791814,PVC
NKI,89.749695,68.099491,PVC
NKI,88.18171,68.514501,PVC
NKI,47.547385,44.402964,PVC
NKI,50.250171,53.092047,PVC
NKI,89.759291,76.714467,PVC
NKI,86.127617,83.148834,PVC
NKI,76.69833,79.127964,PVC
NKI,65.001233,65.201857,PVC
NKI,76.572654,76.5329,PVC
NKI,57.941314,59.394901,PVC
NKI,45.750942,41.138477,PVC
NKI,35.780061,33.307811,PVC
NKI,43.849355,38.028398,PVC
NKI,73.179628,50.334749,PVC
NKI,54.420998,57.791196,PVC
NKI,63.947698,56.656471,PVC
NKI,77.814812,45.769475,PVC
NKI,81.133355,52.381344,PVC
NKI,67.891558,44.951059,PVC
NKI,66.977238,51.193039,PVC
NKI,55.50175,42.917608,PVC
NKI,81.653315,65.412052,PVC
NKI,83.868447,77.33138,PVC
NKI,93.14065,83.343605,PVC
NKI,98.380351,74.711007,PVC
NKI,68.755556,41.830153,PVC
NKI,64.886483,60.648584,PVC
NKI,50.566807,43.131796,PVC
NKI,86.121862,76.050215,PVC
NKI,71.99317,62.784634,PVC
NKI,66.185,53.585986,PVC
NKI,63.242321,62.950354,PVC
NKI,63.4774,56.045893,PVC
NKI,59.420271,66.71104,PVC
NKI,93.364711,59.829124,PVC
NKI,49.086656,54.296711,PVC
NKI,73.689498,51.673174,PVC
NKI,58.78012,37.369381,PVC
NKI,89.001088,98.644683,PVC
NKI,78.908849,59.430382,PVC
NKI,97.328347,58.78186,PVC
NKI,95.180534,98.794516,PVC
NKI,116.602466,95.950954,PVC
NKI,89.097261,89.714283,PVC
NKI,83.814846,60.380345,PVC
NKI,71.707883,57.539553,PVC
NKI,55.250087,38.285292,PVC
NKI,70.43099,49.385544,PVC
NKI,101.9441,83.853898,PVC
NKI,98.951864,76.402251,PVC
NKI,102.853881,73.803071,PVC
NKI,97.133169,83.078463,PVC
NKI,38.937665,48.339526,PVC
NKI,103.701131,69.766885,PVC
NKI,43.753965,37.458675,PVC
NKI,70.731586,67.065226,PVC
NKI,61.332048,72.186195,PVC
NKI,84.803472,78.307744,PVC
NKI,90.561237,88.051471,PVC
NKI,62.201625,62.34229,PVC
NKI,74.303285,76.640304,PVC
NKI,71.631809,66.747403,PVC
NKI,42.032475,44.980707,PVC
NKI,61.490428,69.147781,PVC
NKI,59.714947,36.043213,PVC
NKI,55.10755,48.25542,PVC
NKI,105.359648,90.396187,PVC
NKI,70.664976,57.523775,PVC
NKI,22.835241,30.090056,PVC
NKI,70.136421,80.125082,PVC
NKI,60.936104,71.023669,PVC
NKI,41.979545,56.100578,PVC
NKI,59.770027,74.215558,PVC
NKI,70.496925,51.217993,PVC
NKI,69.068854,44.482787,PVC
NKI,54.648076,48.029012,PVC
NKI,61.977219,52.054449,PVC
NKI,80.744691,77.026376,PVC
NKI,89.633293,64.522924,PVC
NKI,95.203231,79.123514,PVC
NKI,42.032438,45.531927,PVC
NKI,68.053889,64.383274,PVC
NKI,68.16508,74.609069,PVC
NKI,108.872155,88.763208,PVC
NKI,97.290818,79.723303,PVC
NKI,62.629252,50.377523,PVC
NKI,63.938762,50.613354,PVC
NKI,50.610915,44.540855,PVC
NKI,45.2925,36.48107,PVC
NKI,34.29816,25.818094,PVC
NKI,71.240711,73.826716,PVC
NKI,69.135423,80.947746,PVC
NKI,80.154199,92.359688,PVC
NKI,80.156331,94.420161,PVC
NKI,71.540975,55.693798,PVC
NKI,69.024542,76.284467,PVC
NKI,47.649085,51.225084,PVC
NKI,116.943766,122.598644,PVC
NKI,61.813892,44.024248,PVC
NKI,119.702704,98.023626,PVC
NKI,44.079678,43.682656,PVC
NKI,44.029988,42.726089,PVC
NKI,76.190468,74.222572,PVC
NKI,53.195598,42.925343,PVC
NKI,65.041554,67.487723,PVC
NKI,65.072497,60.137938,PVC
NKI,66.466544,56.10564,PVC
NKI,95.839427,77.559501,PVC
NKI,87.32754,63.665302,PVC
NKI,59.174907,63.052794,PVC
NKI,60.108189,55.787127,PVC
NKI,62.783972,60.107889,PVC
NKI,83.419485,66.13727,PVC
NKI,106.994868,81.842111,PVC
NKI,46.23202,47.039954,PVC
NKI,89.808611,70.204888,PVC
NKI,55.574018,39.529423,PVC
NKI,82.557107,56.056851,PVC
NKI,69.650433,66.058193,PVC
NKI,85.007797,75.786952,PVC
NKI,72.565938,54.65256,PVC
NKI,83.423613,65.866246,PVC
NKI,68.931357,61.388095,PVC
NKI,94.091569,79.269914,PVC
NKI,104.170289,118.86431,PVC
NKI,43.158978,34.150023,PVC
NKI,57.241549,61.979275,PVC
NKI,42.160123,40.893266,PVC
NKI,112.401515,97.665497,PVC
NKI,90.04483,85.746092,PVC
NKI,71.740329,71.620243,PVC
NKI,57.240421,52.94209,PVC
NKI,55.628248,50.413222,PVC
NKI,53.269311,60.023873,PVC
NKI,46.458292,42.79993,PVC
NKI,41.67633,38.793507,PVC
NKI,50.044935,46.415318,PVC
NKI,58.698459,56.000456,PVC
NKI,52.442642,49.57654,PVC
NKI,72.405191,46.095223,PVC
NKI,90.972735,79.385572,PVC
NKI,81.13709,52.185852,PVC
NKI,56.471643,55.103793,PVC
NKI,46.782289,40.144115,PVC
NKI,54.881393,62.962575,PVC
NKI,39.677583,33.31136,PVC
NKI,31.140579,24.394367,PVC
NKI,78.332284,62.782513,PVC
NKI,86.275258,72.707354,PVC
NKI,100.70858,64.27315,PVC
NKI,118.959862,84.153876,PVC
NKI,78.542823,74.264593,PVC
NKI,106.147534,94.396236,PVC
NKI,107.358534,84.588042,PVC
NKI,64.66416,75.532778,PVC
NKI,84.121691,61.06953,PVC
NKI,65.826467,59.155624,PVC
NKI,73.605799,67.650419,PVC
NKI,77.347224,67.944794,PVC
NKI,66.595047,58.790023,PVC
NKI,60.840091,54.333472,PVC
NKI,87.452095,80.939496,PVC
NKI,60.357073,59.615908,PVC
NKI,34.944354,37.744857,PVC
NKI,77.284696,63.817923,PVC
NKI,107.176712,77.81587,PVC
NKI,48.723015,47.311911,PVC
NKI,50.499427,48.523334,PVC
NKI,78.530764,48.865575,PVC
NKI,77.344661,58.027437,PVC
NKI,52.009316,41.042498,PVC
NKI,44.304615,36.221795,PVC
NKI,46.935834,43.741127,PVC
NKI,94.970418,75.737884,PVC
NKI,118.94633,97.339426,PVC
NKI,79.589281,60.081662,PVC
NKI,54.612731,41.880688,PVC
NKI,53.913749,60.664634,PVC
NKI,99.400618,74.868035,PVC
NKI,112.851697,74.858969,PVC
NKI,107.443094,70.347128,PVC
NKI,110.873699,80.370044,PVC
NKI,72.847338,60.477786,PVC
NKI,101.677115,67.083747,PVC
NKI,51.735102,49.501699,PVC
NKI,51.951009,53.333353,PVC
NKI,79.026342,67.048559,PVC
NKI,82.210157,70.842135,PVC
NKI,86.072794,75.931891,PVC
NKI,89.940408,65.320849,PVC
NKI,99.962593,72.147824,PVC
NKI,92.831043,64.299365,PVC
NKI,54.899547,48.217038,PVC
NKI,63.816094,50.283787,PVC
NKI,114.55274,87.591948,PVC
NKI,59.249661,66.257843,PVC
NKI,62.775274,51.653447,PVC
NKI,53.739248,63.23331,PVC
NKI,49.027893,44.528228,PVC
NKI,52.183508,52.947521,PVC
NKI,41.229365,38.104363,PVC
NKI,51.80394,38.569269,PVC
NKI,58.349395,47.523965,PVC
NKI,105.720144,80.257351,PVC
NKI,103.612443,98.101723,PVC
NKI,57.037392,60.985938,PVC
NKI,55.187599,42.070722,PVC
NKI,70.229002,82.116818,PVC
NKI,56.290647,56.461568,PVC
NKI,86.60076,72.150814,PVC
NKI,111.615421,84.911199,PVC
NKI,93.504706,92.94821,PVC
NKI,111.083355,84.42164,PVC
NKI,52.316182,64.357698,PVC
NKI,64.483516,42.466295,PVC
NKI,59.85367,39.830204,PVC
NKI,65.537329,37.742039,PVC
NKI,64.071457,66.072966,PVC
NKI,98.310904,81.663004,PVC
NKI,52.691764,52.974449,PVC
NKI,50.359474,38.402825,PVC
NKI,42.086004,21.87029,PVC
NKI,104.214981,70.773739,PVC
NKI,82.96439,60.533351,PVC
NKI,104.368757,71.284463,PVC
NKI,60.376087,51.35316,PVC
NKI,87.596491,80.335591,PVC
NKI,111.151666,110.322567,PVC
NKI,102.608031,71.678639,PVC
NKI,110.55884,86.32704,PVC
NKI,57.044797,48.59518,PVC
NKI,72.015885,81.393761,PVC
NKI,40.566192,44.458205,PVC
NKI,66.914612,79.329335,PVC
NKI,102.631015,85.443403,PVC
NKI,84.135791,77.168205,PVC
NKI,99.830745,91.975847,PVC
NKI,59.147528,51.225471,PVC
NKI,51.08187,53.667654,PVC
NKI,98.473517,69.70063,PVC
NKI,87.398065,79.846188,PVC
NKI,67.498456,45.951994,PVC
NKI,83.038542,68.785874,PVC
NKI,69.664387,46.270557,PVC
NKI,87.103777,77.11558,PVC
NKI,61.796495,42.267793,PVC
NKI,68.395789,44.89376,PVC
NKI,72.928752,52.523824,PVC
NKI,57.069901,64.998766,PVC
NKI,57.510433,57.541889,PVC
NKI,62.497938,68.312052,PVC
NKI,85.786628,68.018404,PVC
NKI,60.161387,70.385773,PVC
NKI,102.812071,67.983363,PVC
NKI,66.355924,60.841123,PVC
NKI,80.101149,58.655581,PVC
NKI,92.987123,85.641258,PVC
NKI,100.523994,99.511345,PVC
NKI,79.490847,74.661068,PVC
NKI,100.212987,89.825481,PVC
NKI,85.925369,54.905733,PVC
NKI,72.907141,48.06043,PVC
NKI,54.122084,42.336861,PVC
NKI,38.258858,34.952362,PVC
NKI,54.143842,43.277863,PVC
NKI,49.230898,49.227312,PVC
NKI,72.846157,64.632104,PVC
NKI,52.609985,43.717393,PVC
NKI,74.296357,66.881737,PVC
NKI,108.291081,89.343836,PVC
NKI,98.706333,81.193335,PVC
NKI,107.12147,68.977023,PVC
NKI,44.394122,50.786444,PVC
NKI,75.3932,64.993547,PVC
NKI,78.025525,57.857874,PVC
NKI,58.22895,59.670628,PVC
NKI,43.733905,40.48737,PVC
NKI,44.196682,39.412898,PVC
NKI,49.875923,53.436766,PVC
NKI,80.03427,79.437368,PVC
NKI,46.331535,51.128481,PVC
NKI,47.310612,38.757009,PVC
NKI,49.809348,42.908333,PVC
NKI,47.684105,41.122756,PVC
NKI,52.871234,58.941818,PVC
NKI,52.393557,57.901488,PVC
NKI,63.431597,44.299594,PVC
NKI,74.211896,55.174354,PVC
NKI,60.249062,63.558748,PVC
NKI,74.766972,82.905041,PVC
NKI,82.942683,90.28391,PVC
NKI,83.71745,64.895738,PVC
NKI,59.438275,50.542639,PVC
NKI,39.119553,49.172077,PVC
NKI,43.869644,53.36358,PVC
NKI,76.965041,63.929022,PVC
NKI,90.522568,66.946341,PVC
NKI,82.316253,58.515213,PVC
NKI,73.529244,62.772289,PVC
NKI,44.991136,51.429015,PVC
NKI,74.08153,46.737097,PVC
NKI,62.720933,60.967818,PVC
NKI,43.48229,51.990532,PVC
NKI,50.368549,58.122622,PVC
NKI,74.099342,47.569322,PVC
NKI,107.524978,88.055438,PVC
NKI,109.552852,79.878632,PVC
NKI,81.086583,59.68373,PVC
NKI,87.131327,63.905357,PVC
NKI,59.805215,47.325059,PVC
NKI,58.834633,46.99046,PVC
NKI,51.315294,48.414788,PVC
NKI,42.673929,42.288233,PVC
NKI,82.145615,72.561467,PVC
NKI,93.182797,77.016122,PVC
NKI,87.642822,74.729232,PVC
NKI,53.187415,47.336467,PVC
NKI,77.341072,61.741304,PVC
NKI,78.507385,64.524435,PVC
NKI,91.240035,71.227842,PVC
NKI,87.132663,57.046275,PVC
NKI,90.971511,60.883975,PVC
NKI,94.371873,74.304856,PVC
NKI,46.569558,57.741304,PVC
NKI,59.663024,72.534266,PVC
NKI,43.43798,53.036009,PVC
NKI,46.954247,57.151155,PVC
NKI,35.332469,44.638199,PVC
NKI,38.629908,46.930987,PVC
NKI,51.693072,56.775647,PVC
NKI,68.934394,67.338526,PVC
NKI,71.587626,56.771992,PVC
NKI,66.967895,50.950941,PVC
NKI,52.100374,33.947103,PVC
NKI,61.574506,48.494941,PVC
NKI,76.878184,60.192614,PVC
NKI,67.835434,63.229123,PVC
NKI,64.767124,62.009865,PVC
NKI,71.053366,59.358203,PVC
NKI,67.321575,76.987577,PVC
NKI,57.857371,53.528511,PVC
NKI,71.182759,45.245935,PVC
NKI,66.775554,58.634389,PVC
NKI,99.216613,74.311431,PVC
NKI,80.705252,74.040006,PVC
NKI,103.105337,87.30944,PVC
NKI,91.315083,67.41247,PVC
NKI,45.052751,41.563598,PVC
NKI,68.857035,62.824703,PVC
NKI,58.535004,47.243453,PVC
NKI,51.402704,46.451768,PVC
NKI,56.982021,45.828746,PVC
NKI,105.281968,86.531484,PVC
NKI,101.84083,88.880658,PVC
NKI,77.958214,67.455439,PVC
NKI,79.168589,76.980412,PVC
NKI,98.131915,82.542135,PVC
NKI,30.309773,32.019261,PVC
NKI,27.025188,27.42691,PVC
NKI,71.001356,52.42688,PVC
NKI,67.320031,54.978365,PVC
NKI,53.476702,43.904535,PVC
NKI,83.751305,56.782998,PVC
NKI,96.309651,72.764009,PVC
NKI,60.968138,57.199806,PVC
NKI,83.860563,57.563244,PVC
NKI,69.046446,49.308335,PVC
NKI,93.616454,71.156865,PVC
NKI,96.014181,83.467505,PVC
NKI,93.31672,74.093385,PVC
NKI,99.12064,78.446355,PVC
NKI,73.521238,48.010641,PVC
NKI,61.152718,56.678413,PVC
NKI,55.082104,54.375608,PVC
NKI,72.012475,67.957594,PVC
NKI,63.632732,50.389415,PVC
NKI,61.925455,63.721657,PVC
NKI,61.18386,62.121529,PVC
NKI,86.30334,83.732614,PVC
NKI,86.832322,65.327969,PVC
NKI,86.194139,65.19619,PVC
NKI,65.17223,60.411346,PVC
NKI,68.014379,71.742191,PVC
NKI,59.925087,57.190956,PVC
NKI,42.872324,37.790342,PVC
NKI,62.222724,45.945524,PVC
NKI,85.261738,72.250853,PVC
NKI,55.71175,45.199175,PVC
NKI,68.929826,57.657706,PVC
NKI,85.958724,71.121824,PVC
NKI,101.339949,74.516388,PVC
NKI,83.124137,69.071479,PVC
NKI,90.353703,66.352715,PVC
NKI,90.40466,60.651656,PVC
NKI,95.388978,80.72723,PVC
NKI,103.598669,91.276156,PVC
NKI,45.276815,44.080174,PVC
NKI,47.232801,46.372348,PVC
NKI,47.812512,43.187466,PVC
NKI,61.778995,54.283546,PVC
NKI,70.816746,47.637103,PVC
NKI,61.928578,53.588913,PVC
NKI,74.570568,58.071897,PVC
NKI,103.184336,88.76039,PVC
NKI,77.991129,57.357579,PVC
IRR,68.636835,59.862376,SCBF
IRR,64.493884,65.530615,SCBF
IRR,50.002533,44.237383,SCBF
IRR,42.00818,38.531417,SCBF
IRR,45.279093,40.858754,SCBF
IRR,36.847247,33.639808,SCBF
IRR,44.957369,44.388185,SCBF
IRR,50.895626,42.973986,SCBF
IRR,29.231961,26.970922,SCBF
IRR,56.244003,39.238547,SCBF
IRR,39.99337,34.972497,SCBF
IRR,28.028711,25.720237,SCBF
IRR,47.421058,45.260173,SCBF
IRR,48.425546,44.912314,SCBF
IRR,61.607561,56.235209,SCBF
IRR,40.877629,38.123942,SCBF
IRR,42.267271,38.340908,SCBF
IRR,36.639995,36.960339,SCBF
IRR,51.80493,47.36995,SCBF
IRR,62.445296,65.941928,SCBF
IRR,47.372826,40.675871,SCBF
IRR,56.846738,50.541931,SCBF
IRR,57.129302,45.047464,SCBF
IRR,41.295475,40.242065,SCBF
IRR,24.108156,20.770118,SCBF
IRR,49.295609,42.896604,SCBF
IRR,51.66924,47.338503,SCBF
IRR,44.187791,39.797685,SCBF
IRR,50.406563,47.424393,SCBF
IRR,55.601948,47.826794,SCBF
IRR,54.213941,52.54368,SCBF
IRR,47.713269,45.741661,SCBF
IRR,71.337538,50.630662,SCBF
IRR,67.338412,58.654416,SCBF
IRR,55.168352,52.029514,SCBF
IRR,45.202159,42.857419,SCBF
IRR,63.058815,59.413044,SCBF
IRR,48.998122,44.408458,SCBF
IRR,42.130009,38.077622,SCBF
IRR,29.606903,26.92131,SCBF
IRR,54.131926,47.793228,SCBF
IRR,43.219752,38.25268,SCBF
IRR,67.834922,62.206967,SCBF
IRR,71.342036,80.956677,SCBF
IRR,51.253583,44.041377,SCBF
IRR,52.557564,50.287578,SCBF
IRR,37.677444,33.645971,SCBF
IRR,48.030224,44.523847,SCBF
IRR,38.156431,34.667328,SCBF
IRR,41.111799,35.871668,SCBF
IRR,38.795665,34.342887,SCBF
IRR,37.11975,34.015852,SCBF
IRR,51.704672,47.573524,SCBF
IRR,49.675686,46.094848,SCBF
IRR,59.382835,54.078844,SCBF
IRR,46.836325,43.298964,SCBF
IRR,40.749271,36.451373,SCBF
IRR,38.590827,33.563714,SCBF
IRR,74.172166,65.513166,SCBF
IRR,38.863375,35.27202,SCBF
IRR,65.677723,53.623162,SCBF
IRR,49.095255,45.805355,SCBF
IRR,34.892221,33.30331,SCBF
IRR,54.058609,59.895314,SCBF
IRR,49.076788,46.639007,SCBF
IRR,51.317495,47.40883,SCBF
IRR,47.644505,42.203021,SCBF
IRR,49.527826,45.813958,SCBF
IRR,49.437461,45.339288,SCBF
IRR,51.040439,45.974959,SCBF
IRR,44.524417,40.901971,SCBF
IRR,60.74776,62.333325,SCBF
IRR,38.780154,36.191248,SCBF
IRR,48.279632,69.297795,SCBF
IRR,48.535625,47.880289,SCBF
IRR,45.431461,41.265525,SCBF
IRR,39.905955,36.500824,SCBF
IRR,39.966375,35.995201,SCBF
IRR,36.568755,29.737824,SCBF
IRR,63.344914,61.330624,SCBF
IRR,30.232814,29.012091,SCBF
IRR,52.583547,48.188539,SCBF
IRR,61.53081,59.369403,SCBF
IRR,84.3527,69.860264,SCBF
IRR,46.23468,40.331669,SCBF
IRR,65.696618,44.601126,SCBF
IRR,50.082048,48.182364,SCBF
IRR,47.814271,40.962501,SCBF
IRR,59.635246,53.562423,SCBF
IRR,43.569553,40.835666,SCBF
IRR,56.988279,49.072386,SCBF
IRR,34.688505,31.43975,SCBF
IRR,50.531196,46.132913,SCBF
IRR,65.918456,57.551788,SCBF
IRR,42.514022,39.093126,SCBF
IRR,56.197789,51.247198,SCBF
IRR,55.598932,50.945044,SCBF
IRR,39.313135,36.267173,SCBF
IRR,76.824174,64.094276,SCBF
IRR,20.97604,20.911665,SCBF
IRR,18.417818,19.095437,SCBF
IRR,33.076284,27.87501,SCBF
IRR,45.745059,43.147262,SCBF
IRR,43.63159,36.497088,SCBF
IRR,46.56396,43.860555,SCBF
IRR,41.371419,36.813273,SCBF
IRR,53.986846,49.361429,SCBF
IRR,92.485504,89.806553,SCBF
IRR,49.342691,46.713353,SCBF
IRR,42.339479,39.853188,SCBF
IRR,43.76949,39.411261,SCBF
IRR,44.24819,38.344414,SCBF
IRR,59.888372,52.723991,SCBF
IRR,47.104739,43.956693,SCBF
IRR,33.482111,30.074665,SCBF
IRR,62.435276,56.684312,SCBF
IRR,46.995801,46.067556,SCBF
IRR,61.121174,55.186013,SCBF
IRR,37.448624,33.331826,SCBF
IRR,62.385086,57.867602,SCBF
IRR,26.472917,23.624204,SCBF
IRR,42.806676,37.814949,SCBF
IRR,58.79229,53.122274,SCBF
IRR,49.370046,43.985226,SCBF
IRR,43.232791,37.603802,SCBF
IRR,54.685401,51.601332,SCBF
IRR,53.868257,49.030857,SCBF
IRR,45.211216,40.216533,SCBF
IRR,47.675064,40.388903,SCBF
IRR,35.1994,32.21429,SCBF
IRR,41.611624,40.523405,SCBF
IRR,54.634385,48.460818,SCBF
IRR,32.365247,31.710623,SCBF
IRR,58.070418,52.985655,SCBF
IRR,54.962949,52.352923,SCBF
IRR,40.873803,36.212152,SCBF
IRR,52.422987,47.638417,SCBF
IRR,44.385169,43.468044,SCBF
IRR,70.086196,64.905042,SCBF
IRR,61.214988,40.844521,SCBF
IRR,44.405464,39.876317,SCBF
IRR,47.357016,44.665839,SCBF
IRR,46.854472,41.615753,SCBF
IRR,41.147971,35.78552,SCBF
IRR,56.575798,45.971606,SCBF
IRR,41.943723,32.693752,SCBF
IRR,48.95095,43.695203,SCBF
IRR,40.55799,36.633587,SCBF
IRR,65.020783,58.58304,SCBF
IRR,55.020343,48.367822,SCBF
IRR,46.958899,41.861251,SCBF
IRR,52.113405,46.524787,SCBF
IRR,41.175841,36.483714,SCBF
IRR,38.761069,34.110714,SCBF
IRR,52.613889,51.500147,SCBF
IRR,33.174302,27.991993,SCBF
IRR,66.726681,62.380425,SCBF
IRR,77.614778,75.752127,SCBF
IRR,38.34597,33.718029,SCBF
IRR,48.352737,44.929706,SCBF
IRR,60.909462,54.40667,SCBF
IRR,45.609189,41.302029,SCBF
IRR,53.976401,48.563663,SCBF
IRR,33.756217,30.119499,SCBF
IRR,32.133443,28.964992,SCBF
IRR,58.395161,64.522291,SCBF
IRR,52.604885,49.611044,SCBF
IRR,43.860722,42.188261,SCBF
IRR,53.335583,45.863704,SCBF
IRR,56.388739,48.214299,SCBF
IRR,33.865114,31.771435,SCBF
IRR,61.225091,57.133113,SCBF
IRR,48.942061,45.403185,SCBF
IRR,66.216183,60.066967,SCBF
IRR,54.196429,52.96126,SCBF
IRR,55.285772,49.787294,SCBF
IRR,55.478507,50.673827,SCBF
IRR,53.40634,49.275734,SCBF
IRR,55.207021,51.948419,SCBF
IRR,102.089775,95.095877,SCBF
IRR,62.521904,58.803219,SCBF
IRR,53.907868,50.680471,SCBF
IRR,44.124479,39.087809,SCBF
IRR,34.781727,30.945781,SCBF
IRR,45.309713,41.110747,SCBF
IRR,55.176353,49.940306,SCBF
IRR,35.686216,39.591849,SCBF
IRR,32.217917,27.712766,SCBF
IRR,47.394117,44.077737,SCBF
IRR,38.304212,34.634822,SCBF
IRR,74.896352,71.791264,SCBF
IRR,33.235342,23.583136,SCBF
IRR,50.615861,44.36597,SCBF
IRR,45.037721,40.495712,SCBF
IRR,51.511802,47.52308,SCBF
IRR,40.837011,37.666277,SCBF
IRR,38.668361,39.073705,SCBF
IRR,46.306427,39.9415,SCBF
IRR,58.603557,52.782023,SCBF
IRR,38.996742,36.370086,SCBF
IRR,48.04131,44.96864,SCBF
IRR,56.864936,48.19772,SCBF
IRR,47.761154,44.747374,SCBF
IRR,40.24095,41.227812,SCBF
IRR,54.305274,49.7761,SCBF
IRR,46.899193,40.87462,SCBF
IRR,64.791076,59.638425,SCBF
IRR,36.4814,31.731991,SCBF
IRR,61.697173,59.301534,SCBF
IRR,62.930936,57.4127,SCBF
IRR,47.318738,42.684206,SCBF
IRR,65.113134,58.689409,SCRUB
IRR,59.802506,57.777984,SCRUB
IRR,45.630644,41.886038,SCRUB
IRR,39.960661,36.231446,SCRUB
IRR,43.129156,39.574312,SCRUB
IRR,34.995546,32.026268,SCRUB
