Datasets,CBF,CBFTYPE,AGE
PNC,72.48394,SCBF,11.08333333
PNC,66.135111,SCBF,18.5
PNC,87.071823,SCBF,11
PNC,75.254755,SCBF,14.66666667
PNC,76.468628,SCBF,17.33333333
PNC,63.012901,SCBF,19
PNC,72.300478,SCBF,15
PNC,92.881264,SCBF,9.333333333
PNC,65.790437,SCBF,18
PNC,88.002075,SCBF,9.333333333
PNC,62.868916,SCBF,12.58333333
PNC,83.836359,SCBF,13.75
PNC,55.698423,SCBF,14.16666667
PNC,67.169332,SCBF,18.58333333
PNC,68.8924,SCBF,17.5
PNC,100.858276,SCBF,8.5
PNC,79.268567,SCBF,12.25
PNC,85.876473,SCBF,14.33333333
PNC,66.102258,SCBF,14.08333333
PNC,91.18547,SCBF,9.416666667
PNC,66.69098,SCBF,19.08333333
PNC,69.894342,SCBF,20
PNC,70.302901,SCBF,16.58333333
PNC,91.830958,SCBF,12
PNC,46.134143,SCBF,13.41666667
PNC,61.623666,SCBF,15.75
PNC,58.160159,SCBF,21.25
PNC,104.986237,SCBF,10.83333333
PNC,92.278942,SCBF,10.16666667
PNC,68.31107,SCBF,17.33333333
PNC,79.285801,SCBF,21.16666667
PNC,49.55506,SCBF,17.58333333
PNC,53.854589,SCBF,19.66666667
PNC,46.866769,SCBF,20.83333333
PNC,70.20774,SCBF,15.16666667
PNC,112.34854,SCBF,8.666666667
PNC,85.621984,SCBF,16.58333333
PNC,68.247907,SCBF,17.83333333
PNC,105.362644,SCBF,13.83333333
PNC,58.919684,SCBF,15.91666667
PNC,76.750229,SCBF,13.08333333
PNC,57.842857,SCBF,19.83333333
PNC,72.679327,SCBF,14.25
PNC,111.192391,SCBF,12.5
PNC,78.387232,SCBF,15.58333333
PNC,66.232624,SCBF,14
PNC,75.893838,SCBF,16.58333333
PNC,62.797175,SCBF,19.08333333
PNC,95.632155,SCBF,12.83333333
PNC,65.529057,SCBF,14.75
PNC,78.901361,SCBF,16.41666667
PNC,60.303849,SCBF,16.08333333
PNC,76.802091,SCBF,17.08333333
PNC,51.786722,SCBF,21.75
PNC,69.584681,SCBF,18.66666667
PNC,79.28021,SCBF,18.16666667
PNC,79.423928,SCBF,14.91666667
PNC,82.373698,SCBF,13.16666667
PNC,72.979516,SCBF,10.08333333
PNC,76.258726,SCBF,19.41666667
PNC,72.646779,SCBF,15.16666667
PNC,86.400528,SCBF,13.16666667
PNC,85.791288,SCBF,15.25
PNC,48.482781,SCBF,19.75
PNC,78.345939,SCBF,16.16666667
PNC,81.079034,SCBF,16.33333333
PNC,67.941893,SCBF,17.75
PNC,78.667,SCBF,21.66666667
PNC,53.178703,SCBF,15.58333333
PNC,81.974942,SCBF,16.08333333
PNC,74.804868,SCBF,18.66666667
PNC,99.975286,SCBF,18.83333333
PNC,57.379586,SCBF,20.33333333
PNC,71.940956,SCBF,19
PNC,58.104082,SCBF,21.58333333
PNC,85.037675,SCBF,9.416666667
PNC,50.194186,SCBF,20.08333333
PNC,70.529919,SCBF,13.75
PNC,97.985659,SCBF,8.833333333
PNC,95.108478,SCBF,10.58333333
PNC,77.784661,SCBF,11.58333333
PNC,73.587614,SCBF,14.83333333
PNC,61.587414,SCBF,14.83333333
PNC,67.16678,SCBF,21.66666667
PNC,85.088502,SCBF,17.33333333
PNC,67.777957,SCBF,13.66666667
PNC,70.506045,SCBF,12.16666667
PNC,61.152921,SCBF,15.16666667
PNC,78.951329,SCBF,13
PNC,66.980852,SCBF,19.08333333
PNC,81.192563,SCBF,11.91666667
PNC,58.829526,SCBF,12.41666667
PNC,77.585163,SCBF,14.41666667
PNC,51.919138,SCBF,18.08333333
PNC,78.701787,SCBF,16.91666667
PNC,83.331862,SCBF,19.25
PNC,105.309008,SCBF,8.916666667
PNC,98.438733,SCBF,17.83333333
PNC,65.00921,SCBF,15.5
PNC,78.334523,SCBF,13.5
PNC,71.086903,SCBF,10.91666667
PNC,89.243477,SCBF,10.41666667
PNC,71.43876,SCBF,16.08333333
PNC,91.630169,SCBF,18.08333333
PNC,76.579917,SCBF,15
PNC,46.822489,SCBF,19.25
PNC,92.702688,SCBF,9.5
PNC,105.167442,SCBF,9.833333333
PNC,67.619054,SCBF,20.25
PNC,83.455002,SCBF,19
PNC,77.759583,SCBF,10.58333333
PNC,42.980334,SCBF,14.25
PNC,87.385099,SCBF,9
PNC,61.962791,SCBF,19.66666667
PNC,86.334154,SCBF,19.08333333
PNC,67.682166,SCBF,17.16666667
PNC,72.151394,SCBF,21.25
PNC,73.176834,SCBF,20.5
PNC,76.190553,SCBF,15.66666667
PNC,89.515112,SCBF,11.91666667
PNC,68.993733,SCBF,13.08333333
PNC,98.041521,SCBF,13.16666667
PNC,73.371599,SCBF,11.66666667
PNC,69.346433,SCBF,14.75
PNC,72.057095,SCBF,12.91666667
PNC,61.620503,SCBF,15.75
PNC,55.027734,SCBF,20.16666667
PNC,53.823461,SCBF,18.91666667
PNC,52.239523,SCBF,19.5
PNC,84.055931,SCBF,17.16666667
PNC,56.215927,SCBF,13.33333333
PNC,109.698258,SCBF,9.666666667
PNC,68.770744,SCBF,12
PNC,71.439959,SCBF,12.75
PNC,72.473269,SCBF,14.5
PNC,90.268266,SCBF,14.33333333
PNC,72.152764,SCBF,21.58333333
PNC,82.138346,SCBF,13.66666667
PNC,71.994004,SCBF,17.41666667
PNC,88.435271,SCBF,9.5
PNC,66.185891,SCBF,15.75
PNC,69.848773,SCBF,16.08333333
PNC,90.507192,SCBF,17.66666667
PNC,75.974015,SCBF,16.66666667
PNC,52.773521,SCBF,15.91666667
PNC,58.133336,SCBF,15.58333333
PNC,70.527339,SCBF,14.83333333
PNC,64.245502,SCBF,17.25
PNC,68.824245,SCBF,16.58333333
PNC,96.528918,SCBF,19.08333333
PNC,73.019995,SCBF,19.5
PNC,89.621764,SCBF,10.41666667
PNC,81.268051,SCBF,13.91666667
PNC,58.325271,SCBF,18.83333333
PNC,82.526497,SCBF,14.16666667
PNC,82.694907,SCBF,14.08333333
PNC,61.270001,SCBF,13.5
PNC,104.475936,SCBF,9.25
PNC,44.178102,SCBF,19.66666667
PNC,78.041365,SCBF,16.25
PNC,75.84584,SCBF,14.91666667
PNC,91.092929,SCBF,11
PNC,63.147962,SCBF,18.5
PNC,80.530818,SCBF,15.33333333
PNC,65.928611,SCBF,20.58333333
PNC,55.221618,SCBF,17.66666667
PNC,56.670517,SCBF,17.66666667
PNC,72.72568,SCBF,15.25
PNC,78.515981,SCBF,11.41666667
PNC,73.583955,SCBF,15.5
PNC,83.501802,SCBF,11.91666667
PNC,54.749343,SCBF,16.16666667
PNC,61.60594,SCBF,15.25
PNC,61.0191,SCBF,20.25
PNC,78.368826,SCBF,14
PNC,75.912829,SCBF,16.58333333
PNC,89.259135,SCBF,10.16666667
PNC,86.828729,SCBF,14.75
PNC,67.582108,SCBF,18.5
PNC,72.78028,SCBF,13.75
PNC,76.795674,SCBF,13.58333333
PNC,69.328498,SCBF,18.91666667
PNC,51.364558,SCBF,18.16666667
PNC,76.914837,SCBF,16.66666667
PNC,54.68108,SCBF,14.33333333
PNC,47.720442,SCBF,17.5
PNC,79.937575,SCBF,10.58333333
PNC,67.367518,SCBF,17.41666667
PNC,64.577876,SCBF,15.16666667
PNC,100.910485,SCBF,16.25
PNC,66.729989,SCBF,16.33333333
PNC,56.556686,SCBF,19.5
PNC,66.88647,SCBF,17.83333333
PNC,78.956446,SCBF,13.08333333
PNC,59.282628,SCBF,17.25
PNC,71.547038,SCBF,15.5
PNC,49.461798,SCBF,19
PNC,52.504152,SCBF,13.66666667
PNC,79.593884,SCBF,8.75
PNC,73.067123,SCBF,11.25
PNC,79.871211,SCBF,15.66666667
PNC,84.80514,SCBF,11.16666667
PNC,54.163658,SCBF,19.75
PNC,61.620087,SCBF,12.66666667
PNC,79.253049,SCBF,15.16666667
PNC,64.965006,SCBF,18.75
PNC,62.615053,SCBF,14.91666667
PNC,94.61422,SCBF,9.25
PNC,82.956165,SCBF,10.58333333
PNC,65.611821,SCBF,19.08333333
PNC,98.627031,SCBF,9.833333333
PNC,73.273027,SCBF,14.58333333
PNC,64.157428,SCBF,21.41666667
PNC,69.327672,SCBF,10.41666667
PNC,83.351764,SCBF,16.25
PNC,89.665914,SCBF,17.33333333
PNC,70.810587,SCBF,16.5
PNC,65.560395,SCBF,15.91666667
PNC,55.154889,SCBF,17.25
PNC,49.840818,SCBF,17.08333333
PNC,84.02195,SCBF,17
PNC,73.557426,SCBF,12
PNC,78.408878,SCBF,13.91666667
PNC,55.963531,SCBF,20.33333333
PNC,65.71955,SCBF,10
PNC,69.247694,SCBF,17.5
PNC,91.302947,SCBF,10.33333333
PNC,83.073049,SCBF,13.66666667
PNC,105.821638,SCBF,10
PNC,64.841063,SCBF,16.33333333
PNC,74.399194,SCBF,19.08333333
PNC,51.049106,SCBF,15.83333333
PNC,69.469264,SCBF,16.83333333
PNC,66.853371,SCBF,12.91666667
PNC,75.544592,SCBF,14.41666667
PNC,73.045667,SCBF,18.5
PNC,89.176753,SCBF,10.5
PNC,87.278337,SCBF,13.58333333
PNC,61.84595,SCBF,14.75
PNC,75.81142,SCBF,17.66666667
PNC,73.150752,SCBF,18.08333333
PNC,48.809378,SCBF,18.41666667
PNC,95.840091,SCBF,10.83333333
PNC,68.049682,SCBF,16.5
PNC,71.218645,SCBF,14
PNC,49.068808,SCBF,20.41666667
PNC,83.216727,SCBF,9.75
PNC,74.099523,SCBF,18.25
PNC,79.168623,SCBF,9.916666667
PNC,86.517356,SCBF,12.66666667
PNC,66.499764,SCBF,19
PNC,86.893064,SCBF,11.66666667
PNC,78.253594,SCBF,16
PNC,73.859435,SCBF,14.33333333
PNC,112.638084,SCBF,9.916666667
PNC,99.371862,SCBF,15
PNC,66.614503,SCBF,18.83333333
PNC,71.846503,SCBF,18
PNC,35.414087,SCBF,19.08333333
PNC,69.733435,SCBF,12.91666667
PNC,62.985412,SCBF,19.75
PNC,66.819626,SCBF,14.41666667
PNC,76.032377,SCBF,20
PNC,63.675832,SCBF,18.41666667
PNC,56.999035,SCBF,19.66666667
PNC,79.243371,SCBF,8.833333333
PNC,39.594552,SCBF,15.83333333
PNC,100.446924,SCBF,10.33333333
PNC,61.159612,SCBF,17.25
PNC,75.831307,SCBF,14.75
PNC,65.167271,SCBF,11.58333333
PNC,75.822508,SCBF,21.91666667
PNC,98.99925,SCBF,9.666666667
PNC,56.974352,SCBF,18.25
PNC,75.359236,SCBF,13.75
PNC,59.535956,SCBF,20.25
PNC,95.052089,SCBF,9
PNC,59.796992,SCBF,21.5
PNC,56.176822,SCBF,16.66666667
PNC,52.559701,SCBF,21
PNC,110.919814,SCBF,11.08333333
PNC,85.356835,SCBF,12.41666667
PNC,96.747979,SCBF,9.666666667
PNC,78.059404,SCBF,11.16666667
PNC,93.041854,SCBF,15.33333333
PNC,79.923978,SCBF,18.5
PNC,53.920273,SCBF,17
PNC,66.902205,SCBF,17.66666667
PNC,58.480484,SCBF,17.41666667
PNC,97.865614,SCBF,11.41666667
PNC,54.021736,SCBF,16.75
PNC,63.135709,SCBF,18.91666667
PNC,70.206009,SCBF,20.5
PNC,81.46561,SCBF,11.33333333
PNC,73.209068,SCBF,19.33333333
PNC,80.199819,SCBF,8.75
PNC,55.691876,SCBF,16.66666667
PNC,73.577365,SCBF,16.5
PNC,62.912907,SCBF,15.5
PNC,99.156607,SCBF,11.41666667
PNC,109.006838,SCBF,10.08333333
PNC,63.478616,SCBF,20
PNC,93.722116,SCBF,9.416666667
PNC,78.601972,SCBF,13.41666667
PNC,69.95892,SCBF,13.41666667
PNC,81.944072,SCBF,16.25
PNC,56.927726,SCBF,17.91666667
PNC,68.625252,SCBF,15.83333333
PNC,97.795321,SCBF,11.58333333
PNC,69.617184,SCBF,15.91666667
PNC,94.60749,SCBF,9.25
PNC,41.391572,SCBF,11.91666667
PNC,89.479919,SCBF,13.91666667
PNC,83.430372,SCBF,17.25
PNC,59.445699,SCBF,17.08333333
PNC,61.668186,SCBF,13.83333333
PNC,81.499107,SCBF,9.916666667
PNC,59.253154,SCBF,22.5
PNC,72.405561,SCBF,11.75
PNC,58.091065,SCBF,17.33333333
PNC,73.463192,SCBF,16.75
PNC,60.470629,SCBF,18.58333333
PNC,111.510276,SCBF,9.5
PNC,60.380286,SCBF,14.91666667
PNC,84.617471,SCBF,16.25
PNC,41.237734,SCBF,17.83333333
PNC,61.560016,SCBF,19
PNC,76.279107,SCBF,14.5
PNC,99.823112,SCBF,9.75
PNC,80.513566,SCBF,18.08333333
PNC,52.158631,SCBF,16.33333333
PNC,63.142161,SCBF,13.16666667
PNC,81.384202,SCBF,11.25
PNC,60.987669,SCBF,8.166666667
PNC,68.469658,SCBF,13.83333333
PNC,60.691432,SCBF,17.5
PNC,77.056087,SCBF,16.41666667
PNC,69.164214,SCBF,13.33333333
PNC,51.643104,SCBF,16
PNC,73.040522,SCBF,19.75
PNC,77.469193,SCBF,13.91666667
PNC,53.595497,SCBF,18.5
PNC,55.945778,SCBF,13.41666667
PNC,76.255393,SCBF,14
PNC,85.093854,SCBF,13.75
PNC,88.403383,SCBF,8.583333333
PNC,69.745239,SCBF,12.83333333
PNC,73.019317,SCBF,14.91666667
PNC,52.896866,SCBF,20.16666667
PNC,64.663011,SCBF,15.33333333
PNC,55.566024,SCBF,21.41666667
PNC,84.988034,SCBF,10.25
PNC,64.9448,SCBF,17.16666667
PNC,66.623292,SCBF,17.33333333
PNC,65.316593,SCBF,18.33333333
PNC,77.493183,SCBF,14.16666667
PNC,63.189874,SCBF,15.16666667
PNC,81.344984,SCBF,12.75
PNC,81.264753,SCBF,18
PNC,80.594882,SCBF,20.83333333
PNC,69.319752,SCBF,14
PNC,72.131719,SCBF,14.66666667
PNC,72.571847,SCBF,13
PNC,63.248695,SCBF,18.58333333
PNC,101.940296,SCBF,14.75
PNC,95.89308,SCBF,20
PNC,52.509929,SCBF,14.33333333
PNC,84.271714,SCBF,13.16666667
PNC,88.189979,SCBF,13.75
PNC,64.600336,SCBF,17.5
PNC,100.101818,SCBF,8.833333333
PNC,51.766985,SCBF,19.66666667
PNC,66.411746,SCBF,18.16666667
PNC,83.477024,SCBF,13.91666667
PNC,80.643147,SCBF,11.83333333
PNC,96.451306,SCBF,10.58333333
PNC,64.687137,SCBF,16.91666667
PNC,57.159046,SCBF,18
PNC,80.350099,SCBF,8.916666667
PNC,104.409285,SCBF,9.166666667
PNC,75.028613,SCBF,18
PNC,54.623161,SCBF,17.58333333
PNC,74.035507,SCBF,19
PNC,98.683575,SCBF,10.16666667
PNC,70.736249,SCBF,17.91666667
PNC,88.213135,SCBF,10.91666667
PNC,92.847623,SCBF,14.25
PNC,72.58003,SCBF,18.5
PNC,58.950583,SCBF,18
PNC,62.153015,SCBF,19.83333333
PNC,64.442449,SCBF,14
PNC,74.178939,SCBF,20.75
PNC,66.519604,SCBF,16.66666667
PNC,56.260023,SCBF,19.16666667
PNC,60.906136,SCBF,16.16666667
PNC,101.229343,SCBF,11.58333333
PNC,56.806319,SCBF,17.83333333
PNC,77.69325,SCBF,12.58333333
PNC,72.056865,SCBF,12.58333333
PNC,84.331636,SCBF,13.83333333
PNC,86.688785,SCBF,14.41666667
PNC,92.52231,SCBF,12.33333333
PNC,98.521016,SCBF,9.083333333
PNC,91.404808,SCBF,10.41666667
PNC,101.466591,SCBF,10.75
PNC,60.184688,SCBF,17.66666667
PNC,61.573246,SCBF,15.58333333
PNC,95.369611,SCBF,20.5
PNC,81.644044,SCBF,13.91666667
PNC,43.495957,SCBF,18.16666667
PNC,62.134218,SCBF,16.66666667
PNC,43.569719,SCBF,18.33333333
PNC,73.19409,SCBF,14.16666667
PNC,58.263265,SCBF,17
PNC,79.449232,SCBF,8.583333333
PNC,68.771829,SCBF,13.75
PNC,61.930687,SCBF,15.91666667
PNC,60.515023,SCBF,20.16666667
PNC,108.323978,SCBF,10.75
PNC,42.784802,SCBF,19.83333333
PNC,65.324827,SCBF,18.5
PNC,51.751389,SCBF,18.91666667
PNC,82.069486,SCBF,10.91666667
PNC,60.67692,SCBF,12.33333333
PNC,72.14896,SCBF,19.91666667
PNC,81.746325,SCBF,12.75
PNC,70.766101,SCBF,16.16666667
PNC,115.7923,SCBF,9.5
PNC,95.488179,SCBF,11.08333333
PNC,65.991626,SCBF,12.33333333
PNC,83.332202,SCBF,14.25
PNC,71.129792,SCBF,14.91666667
PNC,72.719725,SCBF,13.33333333
PNC,56.700762,SCBF,16.41666667
PNC,85.453459,SCBF,9.083333333
PNC,48.345124,SCBF,18.41666667
PNC,74.546744,SCBF,15.16666667
PNC,82.702971,SCBF,13.16666667
PNC,65.953107,SCBF,11.16666667
PNC,92.87584,SCBF,11.58333333
PNC,72.994683,SCBF,15.16666667
PNC,67.147171,SCBF,18.66666667
PNC,56.751108,SCBF,15.41666667
PNC,66.775384,SCBF,17.16666667
PNC,79.121186,SCBF,10.41666667
PNC,67.868708,SCBF,16
PNC,63.469209,SCBF,16.08333333
PNC,80.390327,SCBF,9.083333333
PNC,85.273518,SCBF,12.08333333
PNC,55.396762,SCBF,22.58333333
PNC,86.351881,SCBF,10.66666667
PNC,67.230758,SCBF,19.41666667
PNC,76.717356,SCBF,15.25
PNC,51.188873,SCBF,18.58333333
PNC,95.996066,SCBF,8.583333333
PNC,72.281272,SCBF,18
PNC,66.639335,SCBF,14.5
PNC,67.503171,SCBF,14.16666667
PNC,67.637894,SCBF,14.83333333
PNC,61.946322,SCBF,15.75
PNC,58.212677,SCBF,19.66666667
PNC,103.390464,SCBF,17.91666667
PNC,52.7324,SCBF,17.83333333
PNC,66.15356,SCBF,9.083333333
PNC,62.84408,SCBF,18.41666667
PNC,92.466253,SCBF,8.833333333
PNC,76.287281,SCBF,9.833333333
PNC,73.122409,SCBF,13.58333333
PNC,77.67808,SCBF,14.66666667
PNC,94.420512,SCBF,8.25
PNC,74.892146,SCBF,16.41666667
PNC,82.167572,SCBF,15.75
PNC,66.166673,SCBF,18.33333333
PNC,92.734622,SCBF,8.333333333
PNC,95.391298,SCBF,9.583333333
PNC,98.429586,SCBF,9.75
PNC,102.26681,SCBF,8.666666667
PNC,76.939397,SCBF,11
PNC,105.839185,SCBF,9.083333333
PNC,58.334958,SCBF,19
PNC,82.348809,SCBF,14.58333333
PNC,95.189814,SCBF,17.33333333
PNC,74.887255,SCBF,15.16666667
PNC,84.541881,SCBF,15.5
PNC,63.288205,SCBF,17.91666667
PNC,86.689923,SCBF,8.333333333
PNC,69.314075,SCBF,22.91666667
PNC,56.024044,SCBF,13.33333333
PNC,79.715058,SCBF,13.41666667
PNC,90.454219,SCBF,15.5
PNC,59.564449,SCBF,16.66666667
PNC,109.012904,SCBF,12.25
PNC,103.581255,SCBF,11.25
PNC,79.532955,SCBF,11
PNC,48.382178,SCBF,19.5
PNC,75.519877,SCBF,16.66666667
PNC,90.773399,SCBF,11.16666667
PNC,63.632381,SCBF,18.66666667
PNC,82.219653,SCBF,12.25
PNC,64.567363,SCBF,10.91666667
PNC,110.928724,SCBF,8.916666667
PNC,73.190563,SCBF,18.08333333
PNC,65.7213,SCBF,15.33333333
PNC,44.48701,SCBF,20.25
PNC,63.201415,SCBF,17.5
PNC,68.415154,SCBF,16.75
PNC,83.511686,SCBF,17.16666667
PNC,57.692933,SCBF,19.33333333
PNC,74.052263,SCBF,15.75
PNC,68.349438,SCBF,20.33333333
PNC,101.428642,SCBF,11.33333333
PNC,96.781264,SCBF,11.91666667
PNC,84.610982,SCBF,10
PNC,44.339917,SCBF,18.33333333
PNC,64.670547,SCBF,15.75
PNC,86.047192,SCBF,14
PNC,56.951641,SCBF,16.66666667
PNC,86.762241,SCBF,11.66666667
PNC,68.230905,SCBF,11.16666667
PNC,54.585016,SCBF,19.91666667
PNC,54.599752,SCBF,19.75
PNC,74.43238,SCBF,18.41666667
PNC,52.110486,SCBF,17.33333333
PNC,63.191756,SCBF,14.66666667
PNC,71.121131,SCBF,11.41666667
PNC,73.24093,SCBF,16.08333333
PNC,66.23388,SCBF,13.5
PNC,68.24838,SCBF,19.66666667
PNC,103.174054,SCBF,13.25
PNC,32.317957,SCBF,20.25
PNC,99.611313,SCBF,8.166666667
PNC,78.789127,SCBF,16.75
PNC,60.123309,SCBF,19.66666667
PNC,78.725141,SCBF,12.5
PNC,92.964841,SCBF,10.16666667
PNC,77.507769,SCBF,13.75
PNC,55.334642,SCBF,19.5
PNC,45.007684,SCBF,15
PNC,56.088332,SCBF,15.83333333
PNC,81.869061,SCBF,12.91666667
PNC,67.859978,SCBF,18.41666667
PNC,90.57668,SCBF,12.75
PNC,86.482237,SCBF,11.16666667
PNC,56.215705,SCBF,18
PNC,96.504469,SCBF,14.91666667
PNC,92.293953,SCBF,18.91666667
PNC,64.771273,SCBF,16.16666667
PNC,74.163662,SCBF,19.33333333
PNC,75.851526,SCBF,15.58333333
PNC,82.253431,SCBF,12.75
PNC,75.505239,SCBF,13.75
PNC,58.097987,SCBF,19.25
PNC,93.078671,SCBF,13.66666667
PNC,50.13695,SCBF,18.08333333
PNC,92.86408,SCBF,12.33333333
PNC,57.708529,SCBF,13.5
PNC,72.875318,SCBF,9.083333333
PNC,50.041193,SCBF,20.16666667
PNC,65.705116,SCBF,18.16666667
PNC,85.756767,SCBF,8.583333333
PNC,77.646581,SCBF,12.33333333
PNC,81.20427,SCBF,12.41666667
PNC,92.878445,SCBF,13.75
PNC,61.389662,SCBF,17.41666667
PNC,62.05342,SCBF,18.83333333
PNC,89.071871,SCBF,9.416666667
PNC,81.976577,SCBF,12
PNC,57.447735,SCBF,18.33333333
PNC,101.246911,SCBF,8.5
PNC,109.002894,SCBF,11.5
PNC,70.564561,SCBF,14.33333333
PNC,68.608215,SCBF,8.166666667
PNC,68.561977,SCBF,18.66666667
PNC,79.00699,SCBF,17.5
PNC,58.85383,SCBF,17.41666667
PNC,51.132297,SCBF,17.75
PNC,62.42283,SCBF,19.16666667
PNC,70.252068,SCBF,12
PNC,75.633574,SCBF,12.58333333
PNC,101.840831,SCBF,9.583333333
PNC,76.486865,SCBF,17.66666667
PNC,47.032502,SCBF,22
PNC,59.368579,SCBF,16.41666667
PNC,56.778625,SCBF,19.16666667
PNC,63.026135,SCBF,14.16666667
PNC,50.386992,SCBF,19.08333333
PNC,67.048902,SCBF,16.5
PNC,86.685164,SCBF,10.83333333
PNC,69.407524,SCBF,17.58333333
PNC,76.08956,SCBF,18.5
PNC,58.656753,SCBF,17
PNC,59.257773,SCBF,14.75
PNC,91.039531,SCBF,18.5
PNC,50.187903,SCBF,18.25
PNC,97.258224,SCBF,10.58333333
PNC,84.235552,SCBF,15.66666667
PNC,83.143358,SCBF,12.25
PNC,71.303213,SCBF,12.91666667
PNC,93.508058,SCBF,17.25
PNC,70.101635,SCBF,17.33333333
PNC,101.177128,SCBF,9.916666667
PNC,71.436098,SCBF,13.58333333
PNC,82.762757,SCBF,11.08333333
PNC,66.026258,SCBF,16.25
PNC,66.307637,SCBF,17.33333333
PNC,60.579637,SCBF,16.75
PNC,62.84312,SCBF,17.66666667
PNC,64.43445,SCBF,18.75
PNC,61.446686,SCBF,19.08333333
PNC,89.520646,SCBF,15.41666667
PNC,85.175989,SCBF,12.66666667
PNC,89.797173,SCBF,10.08333333
PNC,75.375084,SCBF,13.58333333
PNC,53.89872,SCBF,13.75
PNC,66.071274,SCBF,17.25
PNC,70.797722,SCBF,15.83333333
PNC,87.444797,SCBF,13.83333333
PNC,79.302275,SCBF,12.08333333
PNC,74.720966,SCBF,16
PNC,71.723985,SCBF,19.33333333
PNC,67.036615,SCBF,17.58333333
PNC,107.575544,SCBF,9
PNC,69.908053,SCBF,18.58333333
PNC,73.710191,SCBF,16.91666667
PNC,96.024143,SCBF,8.916666667
PNC,50.02915,SCBF,18.08333333
PNC,81.351745,SCBF,9.166666667
PNC,67.776787,SCBF,19.75
PNC,60.289236,SCBF,19.75
PNC,87.873601,SCBF,19.41666667
PNC,91.557882,SCBF,13.83333333
PNC,62.782461,SCBF,15.25
PNC,74.220462,SCBF,10.83333333
PNC,70.952882,SCBF,11.5
PNC,96.722074,SCBF,10.08333333
PNC,74.66747,SCBF,15.41666667
PNC,73.335999,SCBF,13.41666667
PNC,50.273544,SCBF,20.83333333
PNC,77.420766,SCBF,14.16666667
PNC,67.930961,SCBF,21.25
PNC,51.830374,SCBF,19.66666667
PNC,70.604033,SCBF,16.41666667
PNC,63.924914,SCBF,17.41666667
PNC,69.885253,SCBF,14.66666667
PNC,90.896739,SCBF,18.58333333
PNC,60.353678,SCBF,16.66666667
PNC,76.167944,SCBF,10.5
PNC,69.053933,SCBF,17.91666667
PNC,64.102534,SCBF,16.33333333
PNC,65.295147,SCBF,12.41666667
PNC,57.433059,SCBF,17
PNC,63.197118,SCBF,16.16666667
PNC,78.316826,SCBF,14.66666667
PNC,48.709501,SCBF,19
PNC,77.357949,SCBF,11.83333333
PNC,80.420801,SCBF,15.33333333
PNC,82.415334,SCBF,17.5
PNC,66.902443,SCBF,14.33333333
PNC,101.549708,SCBF,11.08333333
PNC,51.320835,SCBF,16
PNC,61.639928,SCBF,21.16666667
PNC,74.673764,SCBF,11.41666667
PNC,86.806918,SCBF,14.33333333
PNC,94.397589,SCBF,14.41666667
PNC,71.649077,SCBF,9.083333333
PNC,71.79429,SCBF,12.91666667
PNC,37.843361,SCBF,20
PNC,61.397757,SCBF,18.08333333
PNC,66.152878,SCBF,20.75
PNC,78.291532,SCBF,10.83333333
PNC,86.187159,SCBF,13.66666667
PNC,54.484591,SCBF,15
PNC,95.218972,SCBF,11.75
PNC,72.017433,SCBF,16.5
PNC,80.174317,SCBF,12.08333333
PNC,77.786728,SCBF,12.41666667
PNC,72.651034,SCBF,19.58333333
PNC,64.632,SCBF,15.41666667
PNC,61.305424,SCBF,14.08333333
PNC,57.417015,SCBF,17.66666667
PNC,111.529453,SCBF,13.33333333
PNC,80.894345,SCBF,11.91666667
PNC,62.471087,SCBF,16.25
PNC,96.289139,SCBF,8.75
PNC,84.218911,SCBF,9.75
PNC,75.077201,SCBF,13.58333333
PNC,62.71958,SCBF,12
PNC,71.744337,SCBF,17.25
PNC,82.779054,SCBF,18.08333333
PNC,77.835496,SCBF,15.41666667
PNC,55.029274,SCBF,20.16666667
PNC,76.511536,SCBF,9.75
PNC,95.107951,SCBF,9.166666667
PNC,74.714717,SCBF,13.75
PNC,78.393146,SCBF,11.5
PNC,100.464995,SCBF,17.08333333
PNC,49.695676,SCBF,20.08333333
PNC,31.417139,SCBF,13.91666667
PNC,92.25197,SCBF,11.16666667
PNC,66.434206,SCBF,16.16666667
PNC,86.230432,SCBF,16.91666667
PNC,80.659855,SCBF,16.33333333
PNC,75.418895,SCBF,10.5
PNC,65.749569,SCBF,19.58333333
PNC,80.16884,SCBF,16.58333333
PNC,82.919762,SCBF,9.833333333
PNC,70.930785,SCBF,18
PNC,84.656324,SCBF,18
PNC,51.041639,SCBF,12.58333333
PNC,67.929695,SCBF,17.66666667
PNC,65.647689,SCBF,15.5
PNC,63.302493,SCBF,16.91666667
PNC,87.077368,SCBF,9
PNC,88.47813,SCBF,12.66666667
PNC,91.235629,SCBF,11.75
PNC,89.910904,SCBF,10.16666667
PNC,56.292779,SCBF,18.25
PNC,86.655642,SCBF,15.66666667
PNC,39.006313,SCBF,11.33333333
PNC,74.800632,SCBF,12.75
PNC,95.784444,SCBF,8.5
PNC,71.167193,SCBF,17.83333333
PNC,90.410827,SCBF,9.333333333
PNC,96.119808,SCBF,11.41666667
PNC,76.203337,SCBF,10.75
PNC,100.085359,SCBF,8.166666667
PNC,68.454909,SCBF,19.66666667
PNC,77.426605,SCBF,13.16666667
PNC,69.781536,SCBF,12.91666667
PNC,45.512213,SCBF,20.75
