Datasets,CBFTYPE,QEI,FD
PNC,SCBF,0.713815799,0.160062599
PNC,SCBF,0.713093729,0.091869161
PNC,SCBF,0.585567141,0.166334958
PNC,SCBF,0.517647906,0.132309357
PNC,SCBF,0.707112436,0.154970406
PNC,SCBF,0.711446691,0.167559388
PNC,SCBF,0.645664528,0.273921183
PNC,SCBF,0.72157506,0.153751961
PNC,SCBF,0.719437589,0.137664845
PNC,SCBF,0.590997971,0.213212285
PNC,SCBF,0.639671144,0.076032058
PNC,SCBF,0.744741433,0.095918536
PNC,SCBF,0.71933313,0.092452346
PNC,SCBF,0.710938374,0.148019733
PNC,SCBF,0.68382552,0.122483663
PNC,SCBF,0.700402402,0.084243501
PNC,SCBF,0.651313234,0.069661524
PNC,SCBF,0.71810714,0.137702514
PNC,SCBF,0.64533325,0.288640037
PNC,SCBF,0.696083132,0.111316003
PNC,SCBF,0.713040315,0.185303852
PNC,SCBF,0.379240328,0.175500811
PNC,SCBF,0.416628445,0.27991412
PNC,SCBF,0.772725909,0.111586776
PNC,SCBF,0.684852254,0.153980165
PNC,SCBF,0.647626865,0.182631022
PNC,SCBF,0.754861506,0.131923549
PNC,SCBF,0.647743488,0.104637539
PNC,SCBF,0.75084714,0.157872151
PNC,SCBF,0.674996907,0.060473723
PNC,SCBF,0.621246419,0.084454564
PNC,SCBF,0.462656959,0.09117116
PNC,SCBF,0.72347814,0.144146487
PNC,SCBF,0.718758705,0.207236061
PNC,SCBF,0.705175137,0.120171007
PNC,SCBF,0.681376788,0.138966456
PNC,SCBF,0.571867854,0.080973901
PNC,SCBF,0.759646366,0.143278256
PNC,SCBF,0.718097964,0.251076761
PNC,SCBF,0.630526049,0.101020932
PNC,SCBF,0.409027798,0.07888935
PNC,SCBF,0.693286165,0.107571423
PNC,SCBF,0.646893344,0.120104136
PNC,SCBF,0.682710062,0.150456477
PNC,SCBF,0.751279061,0.13859463
PNC,SCBF,0.699790703,0.126408159
PNC,SCBF,0.732596584,0.079874964
PNC,SCBF,0.62054347,0.12365733
PNC,SCBF,0.725575907,0.145540718
PNC,SCBF,0.682553755,0.14259276
PNC,SCBF,0.525178547,0.0879407
PNC,SCBF,0.713911188,0.169240447
PNC,SCBF,0.762833547,0.085246093
PNC,SCBF,0.75527728,0.13872948
PNC,SCBF,0.699588045,0.08315402
PNC,SCBF,0.634821773,0.124209839
PNC,SCBF,0.720474952,0.177110948
PNC,SCBF,0.629180808,0.068414815
PNC,SCBF,0.422606304,0.58862045
PNC,SCBF,0.591703368,0.298441442
PNC,SCBF,0.692831861,0.126027446
PNC,SCBF,0.689473353,0.09640505
PNC,SCBF,0.527618345,0.12749442
PNC,SCBF,0.685252186,0.134819959
PNC,SCBF,0.654126095,0.117032479
PNC,SCBF,0.590405833,0.20021858
PNC,SCBF,0.755355472,0.103025143
PNC,SCBF,0.739752169,0.096425446
PNC,SCBF,0.696805099,0.102025993
PNC,SCBF,0.653412204,0.085329316
PNC,SCBF,0.705781462,0.096436823
PNC,SCBF,0.614231132,0.228724368
PNC,SCBF,0.748002539,0.142160379
PNC,SCBF,0.683440072,0.208181337
PNC,SCBF,0.541809489,0.28063175
PNC,SCBF,0.706566398,0.199402122
PNC,SCBF,0.614617893,0.121661412
PNC,SCBF,0.709888551,0.070566271
PNC,SCBF,0.590413794,0.514712678
PNC,SCBF,0.620080128,0.197594828
PNC,SCBF,0.752714853,0.233999563
PNC,SCBF,0.678658985,0.103726328
PNC,SCBF,0.73663974,0.079061451
PNC,SCBF,0.703974454,0.10492112
PNC,SCBF,0.639366665,0.079020249
PNC,SCBF,0.677219115,0.058164313
PNC,SCBF,0.711813644,0.097336534
PNC,SCBF,0.635395819,0.160047179
PNC,SCBF,0.633356263,0.169237201
PNC,SCBF,0.604031554,0.357223976
PNC,SCBF,0.692526413,0.338226644
PNC,SCBF,0.723175289,0.068133214
PNC,SCBF,0.780828988,0.10372242
PNC,SCBF,0.71604955,0.088090079
PNC,SCBF,0.736714739,0.154811159
PNC,SCBF,0.332553233,0.199694916
PNC,SCBF,0.674118697,0.077848925
PNC,SCBF,0.645052243,0.135095388
PNC,SCBF,0.689878016,0.167223968
PNC,SCBF,0.504267859,0.696810514
PNC,SCBF,0.749603259,0.098428128
PNC,SCBF,0.719937387,0.136732051
PNC,SCBF,0.584162502,0.139056862
PNC,SCBF,0.571584207,0.153676841
PNC,SCBF,0.64891721,0.180605455
PNC,SCBF,0.703031542,0.085135131
PNC,SCBF,0.662998185,0.181625768
PNC,SCBF,0.678556541,0.10567529
PNC,SCBF,0.702572228,0.139320216
PNC,SCBF,0.707993645,0.125033699
PNC,SCBF,0.682739584,0.110161118
PNC,SCBF,0.704590431,0.117249823
PNC,SCBF,0.705438507,0.080235494
PNC,SCBF,0.64556659,0.082424407
PNC,SCBF,0.656573894,0.496891693
PNC,SCBF,0.68772423,0.105236198
PNC,SCBF,0.705461376,0.182702338
PNC,SCBF,0.751370776,0.076805843
PNC,SCBF,0.629862089,0.110773581
PNC,SCBF,0.71731954,0.113363837
PNC,SCBF,0.704410567,0.182545546
PNC,SCBF,0.592605773,0.218519267
PNC,SCBF,0.726747435,0.117501147
PNC,SCBF,0.573858943,0.240161035
PNC,SCBF,0.601449957,0.115679635
PNC,SCBF,0.552754305,0.056179852
PNC,SCBF,0.703983187,0.164121606
PNC,SCBF,0.64665524,0.083386009
PNC,SCBF,0.726468727,0.105487834
PNC,SCBF,0.71730828,0.120304197
PNC,SCBF,0.756399903,0.101490252
PNC,SCBF,0.627874542,0.467197504
PNC,SCBF,0.729754949,0.073937117
PNC,SCBF,0.745102265,0.081535894
PNC,SCBF,0.71369445,0.072666563
PNC,SCBF,0.603305846,0.075151234
PNC,SCBF,0.715922454,0.098911403
PNC,SCBF,0.701029147,0.126750771
PNC,SCBF,0.69720994,0.173920289
PNC,SCBF,0.667604577,0.227083842
PNC,SCBF,0.680026786,0.066344256
PNC,SCBF,0.743930555,0.061943739
PNC,SCBF,0.696483166,0.097345881
PNC,SCBF,0.415620718,0.418420203
PNC,SCBF,0.635298526,0.088670942
PNC,SCBF,0.738081764,0.124684239
PNC,SCBF,0.672661626,0.188067377
PNC,SCBF,0.74847844,0.113216174
PNC,SCBF,0.626258533,0.065439545
PNC,SCBF,0.721811568,0.141966459
PNC,SCBF,0.699095436,0.161860456
PNC,SCBF,0.788485722,0.086958871
PNC,SCBF,0.717471554,0.094120397
PNC,SCBF,0.662545392,0.256624995
PNC,SCBF,0.453682808,0.367293488
PNC,SCBF,0.488971713,0.078357225
PNC,SCBF,0.696179798,0.114120459
PNC,SCBF,0.724365164,0.103914051
PNC,SCBF,0.546507453,0.236611751
PNC,SCBF,0.723055329,0.092765461
PNC,SCBF,0.7015371,0.129292731
PNC,SCBF,0.588662341,0.32945522
PNC,SCBF,0.679103528,0.124682507
PNC,SCBF,0.696891608,0.181660091
PNC,SCBF,0.654208436,0.12816997
PNC,SCBF,0.463759644,0.350177954
PNC,SCBF,0.693004565,0.103465193
PNC,SCBF,0.706802489,0.072368707
PNC,SCBF,0.535718342,0.585347668
PNC,SCBF,0.691963544,0.120010694
PNC,SCBF,0.704294616,0.125144988
PNC,SCBF,0.669370261,0.105618184
PNC,SCBF,0.676715439,0.135713599
PNC,SCBF,0.764787897,0.126132222
PNC,SCBF,0.684022751,0.067893344
PNC,SCBF,0.741759295,0.071027324
PNC,SCBF,0.726583289,0.119211324
PNC,SCBF,0.575519641,0.161816997
PNC,SCBF,0.760486345,0.084685063
PNC,SCBF,0.691449589,0.385441309
PNC,SCBF,0.688871808,0.162771126
PNC,SCBF,0.738818025,0.078227812
PNC,SCBF,0.43256263,0.636447438
PNC,SCBF,0.497698934,0.126984815
PNC,SCBF,0.65577313,0.386666858
PNC,SCBF,0.630514245,0.066427289
PNC,SCBF,0.669068406,0.14330639
PNC,SCBF,0.645436229,0.130265401
PNC,SCBF,0.579389687,0.089470132
PNC,SCBF,0.730893942,0.074162736
PNC,SCBF,0.565887953,0.156615101
PNC,SCBF,0.730454414,0.17319213
PNC,SCBF,0.703617715,0.112522875
PNC,SCBF,0.699103819,0.09449982
PNC,SCBF,0.736200177,0.120790566
PNC,SCBF,0.71878839,0.104076404
PNC,SCBF,0.718723745,0.070164487
PNC,SCBF,0.648198184,0.074840757
PNC,SCBF,0.683667148,0.102432603
PNC,SCBF,0.712551726,0.073806342
PNC,SCBF,0.653097603,0.094884846
PNC,SCBF,0.641572849,0.13147611
PNC,SCBF,0.63245612,0.209528447
PNC,SCBF,0.692130085,0.145215707
PNC,SCBF,0.649257596,0.15570347
PNC,SCBF,0.704802164,0.153497273
PNC,SCBF,0.665279027,0.144249313
PNC,SCBF,0.535704148,0.861812359
PNC,SCBF,0.6598971,0.174005284
PNC,SCBF,0.427457265,0.921650132
PNC,SCBF,0.697699527,0.103360964
PNC,SCBF,0.774491174,0.097322497
PNC,SCBF,0.664710547,0.332174851
PNC,SCBF,0.589568337,0.214615797
PNC,SCBF,0.67612221,0.133119695
PNC,SCBF,0.717312836,0.096394579
PNC,SCBF,0.424716466,0.443899828
PNC,SCBF,0.573204711,0.074179088
PNC,SCBF,0.692431629,0.121438491
PNC,SCBF,0.670651864,0.175229612
PNC,SCBF,0.648528859,0.110475691
PNC,SCBF,0.350907311,0.238541334
PNC,SCBF,0.677209502,0.087805502
PNC,SCBF,0.747605519,0.202272971
PNC,SCBF,0.683805739,0.081431561
PNC,SCBF,0.554519889,0.084971147
PNC,SCBF,0.73282975,0.097732097
PNC,SCBF,0.658018085,0.188404539
PNC,SCBF,0.685794912,0.144736744
PNC,SCBF,0.725393872,0.151867296
PNC,SCBF,0.273405777,0.508503516
PNC,SCBF,0.726314273,0.130284832
PNC,SCBF,0.748571099,0.136100464
PNC,SCBF,0.721016204,0.130736147
PNC,SCBF,0.628317675,0.207521703
PNC,SCBF,0.589035155,0.325615165
PNC,SCBF,0.621322143,0.09219557
PNC,SCBF,0.639823614,0.120084867
PNC,SCBF,0.630631852,0.087523728
PNC,SCBF,0.664008931,0.135321844
PNC,SCBF,0.664234395,0.258057759
PNC,SCBF,0.723209714,0.068369866
PNC,SCBF,0.666844882,0.191715426
PNC,SCBF,0.636984725,0.132259415
PNC,SCBF,0.632353482,0.091127499
PNC,SCBF,0.621786503,0.123678558
PNC,SCBF,0.693928667,0.09117044
PNC,SCBF,0.710445204,0.133306645
PNC,SCBF,0.700685718,0.19679028
PNC,SCBF,0.655937827,0.234607289
PNC,SCBF,0.50982089,0.108230183
PNC,SCBF,0.708084104,0.166915832
PNC,SCBF,0.682197057,0.177886315
PNC,SCBF,0.578970107,0.125758091
PNC,SCBF,0.506249635,0.176062173
PNC,SCBF,0.710098563,0.14515013
PNC,SCBF,0.687740568,0.138134637
PNC,SCBF,0.628141235,0.150154437
PNC,SCBF,0.634090684,0.232833988
PNC,SCBF,0.651174078,0.12780577
PNC,SCBF,0.658780872,0.109494681
PNC,SCBF,0.731988242,0.103038656
PNC,SCBF,0.695069027,0.100557608
PNC,SCBF,0.579039769,0.277921146
PNC,SCBF,0.669066122,0.070269156
PNC,SCBF,0.682386896,0.135307944
PNC,SCBF,0.722089582,0.108504488
PNC,SCBF,0.577590707,0.123850414
PNC,SCBF,0.560855595,0.168843915
PNC,SCBF,0.543119337,0.174608473
PNC,SCBF,0.686451857,0.113993738
PNC,SCBF,0.369633568,0.67827365
PNC,SCBF,0.655182887,0.150406263
PNC,SCBF,0.661583155,0.386089238
PNC,SCBF,0.696381734,0.144657639
PNC,SCBF,0.668525778,0.323675471
PNC,SCBF,0.711562494,0.11691773
PNC,SCBF,0.648900261,0.088620195
PNC,SCBF,0.571051004,0.285409423
PNC,SCBF,0.707914989,0.061581975
PNC,SCBF,0.459841523,0.998729349
PNC,SCBF,0.705828706,0.065388758
PNC,SCBF,0.669729232,0.267321075
PNC,SCBF,0.679988077,0.134961091
PNC,SCBF,0.668922159,0.063704321
PNC,SCBF,0.688375763,0.251046869
PNC,SCBF,0.66497611,0.123658783
PNC,SCBF,0.74122203,0.08867641
PNC,SCBF,0.639359371,0.072468636
PNC,SCBF,0.620820134,0.34390568
PNC,SCBF,0.591154465,0.116313969
PNC,SCBF,0.665379373,0.136838765
PNC,SCBF,0.737723441,0.150826497
PNC,SCBF,0.714101684,0.145699394
PNC,SCBF,0.679188792,0.10770757
PNC,SCBF,0.681137985,0.078290017
PNC,SCBF,0.345664109,0.50198143
PNC,SCBF,0.570199774,0.114112162
PNC,SCBF,0.657783342,0.298620428
PNC,SCBF,0.673831661,0.136074602
PNC,SCBF,0.705760581,0.199376982
PNC,SCBF,0.571505042,0.124637284
PNC,SCBF,0.688323503,0.132841531
PNC,SCBF,0.532105287,0.116705939
PNC,SCBF,0.61334727,0.189403191
PNC,SCBF,0.67218686,0.162284171
PNC,SCBF,0.752530183,0.094394992
PNC,SCBF,0.693912731,0.103708583
PNC,SCBF,0.61230139,0.169249314
PNC,SCBF,0.762227769,0.064453939
PNC,SCBF,0.698118705,0.12554258
PNC,SCBF,0.739820937,0.088204427
PNC,SCBF,0.583454497,0.173875232
PNC,SCBF,0.724257321,0.145868347
PNC,SCBF,0.68805822,0.16495176
PNC,SCBF,0.65066102,0.262619088
PNC,SCBF,0.695256721,0.117174081
PNC,SCBF,0.531852591,0.095702049
PNC,SCBF,0.624725443,0.241250823
PNC,SCBF,0.721667888,0.13766138
PNC,SCBF,0.695286266,0.192893329
PNC,SCBF,0.709909529,0.195382798
PNC,SCBF,0.66392821,0.088703209
PNC,SCBF,0.633311799,0.23326472
PNC,SCBF,0.720115441,0.172878951
PNC,SCBF,0.729070291,0.074509311
PNC,SCBF,0.706336149,0.094365105
PNC,SCBF,0.754034576,0.078379311
PNC,SCBF,0.573790357,0.16868536
PNC,SCBF,0.61047863,0.155746735
PNC,SCBF,0.511381129,0.074128929
PNC,SCBF,0.397018295,0.445295433
PNC,SCBF,0.70750518,0.171933388
PNC,SCBF,0.685989716,0.131212051
PNC,SCBF,0.69992052,0.118580282
PNC,SCBF,0.557855244,0.092531081
PNC,SCBF,0.710230958,0.095905711
PNC,SCBF,0.679711113,0.197620271
PNC,SCBF,0.456334445,0.25059305
PNC,SCBF,0.717458155,0.163805084
PNC,SCBF,0.654885966,0.093951822
PNC,SCBF,0.705853852,0.132133002
PNC,SCBF,0.60726454,0.126736689
PNC,SCBF,0.757662566,0.082872016
PNC,SCBF,0.734045703,0.292241373
PNC,SCBF,0.632088967,0.107646476
PNC,SCBF,0.735187874,0.144257686
PNC,SCBF,0.42109117,0.353753645
PNC,SCBF,0.618986715,0.268914592
PNC,SCBF,0.687725349,0.095679707
PNC,SCBF,0.681335567,0.101148055
PNC,SCBF,0.429905462,0.22087812
PNC,SCBF,0.637261005,0.303214165
PNC,SCBF,0.71385077,0.098222318
PNC,SCBF,0.667537859,0.471750509
PNC,SCBF,0.737964748,0.122049331
PNC,SCBF,0.731512886,0.123231665
PNC,SCBF,0.759648713,0.059152933
PNC,SCBF,0.711796427,0.079170725
PNC,SCBF,0.689085697,0.102453277
PNC,SCBF,0.562815052,0.084221807
PNC,SCBF,0.687586525,0.22513799
PNC,SCBF,0.653304131,0.10056164
PNC,SCBF,0.698032283,0.076259608
PNC,SCBF,0.600034939,0.059281395
PNC,SCBF,0.756811185,0.149568656
PNC,SCBF,0.656419096,0.126348785
PNC,SCBF,0.518619888,0.273685544
PNC,SCBF,0.654720537,0.128463337
PNC,SCBF,0.757042827,0.096888959
PNC,SCBF,0.699418168,0.117511641
PNC,SCBF,0.726701399,0.163334603
PNC,SCBF,0.657796969,0.400987851
PNC,SCBF,0.727202454,0.072932407
PNC,SCBF,0.672585698,0.125899781
PNC,SCBF,0.722227462,0.103874569
PNC,SCBF,0.643187854,0.108037601
PNC,SCBF,0.676197506,0.11932677
PNC,SCBF,0.480881208,0.288069097
PNC,SCBF,0.653904866,0.115411264
PNC,SCBF,0.738048865,0.074273938
PNC,SCBF,0.684118643,0.174904735
PNC,SCBF,0.722422996,0.128292974
PNC,SCBF,0.689119639,0.161741581
PNC,SCBF,0.714825673,0.113297232
PNC,SCBF,0.686846449,0.162589754
PNC,SCBF,0.58828579,0.267082554
PNC,SCBF,0.705415076,0.097494177
PNC,SCBF,0.71781383,0.208716236
PNC,SCBF,0.699103414,0.108341031
PNC,SCBF,0.752245134,0.106290042
PNC,SCBF,0.626231403,0.234093996
PNC,SCBF,0.641898208,0.144194322
PNC,SCBF,0.730240856,0.113488588
PNC,SCBF,0.615908468,0.338062786
PNC,SCBF,0.651119711,0.121979218
PNC,SCBF,0.72324315,0.139146808
PNC,SCBF,0.367714333,0.208266926
PNC,SCBF,0.694595263,0.163896664
PNC,SCBF,0.617984365,0.096342682
PNC,SCBF,0.691238498,0.183725552
PNC,SCBF,0.725285045,0.078755358
PNC,SCBF,0.707272093,0.115083784
PNC,SCBF,0.669083501,0.12976427
PNC,SCBF,0.744177201,0.071081011
PNC,SCBF,0.57831715,0.250072294
PNC,SCBF,0.707219007,0.118821034
PNC,SCBF,0.732680877,0.112021731
PNC,SCBF,0.723711146,0.147303473
PNC,SCBF,0.732382418,0.096584986
PNC,SCBF,0.62650743,0.242326957
PNC,SCBF,0.648754734,0.137772783
PNC,SCBF,0.614913258,0.175408922
PNC,SCBF,0.457765781,0.138825411
PNC,SCBF,0.569051029,0.260442906
PNC,SCBF,0.725325455,0.180809727
PNC,SCBF,0.605468124,0.224633566
PNC,SCBF,0.658551746,0.256885037
PNC,SCBF,0.738770767,0.129866662
PNC,SCBF,0.75786047,0.092578009
PNC,SCBF,0.572861425,0.132837932
PNC,SCBF,0.592448582,0.456197331
PNC,SCBF,0.679181606,0.105059599
PNC,SCBF,0.662417365,0.235895137
PNC,SCBF,0.594522701,0.090301477
PNC,SCBF,0.671227727,0.125660797
PNC,SCBF,0.739325277,0.161125849
PNC,SCBF,0.679352332,0.12084946
PNC,SCBF,0.680715319,0.130347084
PNC,SCBF,0.688469381,0.139524103
PNC,SCBF,0.734179707,0.105430996
PNC,SCBF,0.679061973,0.182279271
PNC,SCBF,0.701062956,0.105693133
PNC,SCBF,0.702101693,0.074304338
PNC,SCBF,0.712708484,0.131110624
PNC,SCBF,0.70310334,0.106147595
PNC,SCBF,0.755474724,0.158873296
PNC,SCBF,0.703661021,0.081164964
PNC,SCBF,0.648107329,0.217242116
PNC,SCBF,0.713161826,0.217573464
PNC,SCBF,0.643255529,0.14120483
PNC,SCBF,0.673583697,0.114281377
PNC,SCBF,0.7233651,0.118770899
PNC,SCBF,0.622218446,0.084760195
PNC,SCBF,0.74929919,0.123886383
PNC,SCBF,0.713355315,0.116659607
PNC,SCBF,0.746898303,0.126865853
PNC,SCBF,0.760715718,0.104511005
PNC,SCBF,0.508882227,0.262411308
PNC,SCBF,0.711102646,0.092472141
PNC,SCBF,0.713565757,0.118588574
PNC,SCBF,0.535844553,0.496766715
PNC,SCBF,0.740450062,0.131821161
PNC,SCBF,0.674952503,0.077377087
PNC,SCBF,0.656540994,0.087874125
PNC,SCBF,0.583646485,0.237407774
PNC,SCBF,0.640651933,0.070982202
PNC,SCBF,0.718251254,0.110187085
PNC,SCBF,0.752147886,0.116405743
PNC,SCBF,0.541694537,0.080689496
PNC,SCBF,0.708107028,0.071844396
PNC,SCBF,0.497731767,0.169449632
PNC,SCBF,0.487671565,0.280961196
PNC,SCBF,0.4736879,0.14437449
PNC,SCBF,0.707961223,0.049710282
PNC,SCBF,0.363282686,0.670477344
PNC,SCBF,0.652101799,0.060543137
PNC,SCBF,0.741247109,0.137137722
PNC,SCBF,0.616602432,0.105408054
PNC,SCBF,0.792867283,0.091029248
PNC,SCBF,0.679696205,0.172211386
PNC,SCBF,0.685139944,0.194162509
PNC,SCBF,0.765579605,0.132252618
PNC,SCBF,0.69697568,0.208425163
PNC,SCBF,0.592823765,0.26958267
PNC,SCBF,0.71877331,0.190019888
PNC,SCBF,0.429639585,0.435434318
PNC,SCBF,0.597311717,0.109160801
PNC,SCBF,0.641889883,0.103331894
PNC,SCBF,0.731043848,0.114392469
PNC,SCBF,0.725876302,0.109425397
PNC,SCBF,0.60401374,0.118886216
PNC,SCBF,0.57224999,0.097033727
PNC,SCBF,0.359396752,0.155985438
PNC,SCBF,0.757839932,0.077539841
PNC,SCBF,0.498073485,0.182036873
PNC,SCBF,0.74510808,0.259226683
PNC,SCBF,0.74033234,0.177274701
PNC,SCBF,0.711303573,0.087021728
PNC,SCBF,0.721151481,0.058835749
PNC,SCBF,0.706954882,0.105661662
PNC,SCBF,0.3870402,0.39153135
PNC,SCBF,0.620585887,0.095226045
PNC,SCBF,0.656248405,0.125256115
PNC,SCBF,0.734588993,0.105794948
PNC,SCBF,0.541831604,0.290771681
PNC,SCBF,0.686142401,0.100566058
PNC,SCBF,0.681708306,0.187016495
PNC,SCBF,0.713084996,0.079427276
PNC,SCBF,0.714633229,0.154862148
PNC,SCBF,0.648539311,0.380649431
PNC,SCBF,0.600105532,0.283058102
PNC,SCBF,0.690435731,0.123246418
PNC,SCBF,0.704967711,0.17465763
PNC,SCBF,0.719248171,0.111679405
PNC,SCBF,0.413054389,0.102969463
PNC,SCBF,0.739529011,0.202156119
PNC,SCBF,0.705562399,0.086598234
PNC,SCBF,0.717096594,0.075155446
PNC,SCBF,0.688782291,0.119979641
PNC,SCBF,0.755495943,0.080372219
PNC,SCBF,0.710920743,0.12261234
PNC,SCBF,0.661256394,0.115134559
PNC,SCBF,0.580242913,0.102445456
PNC,SCBF,0.614855703,0.093002368
PNC,SCBF,0.734666852,0.085019094
PNC,SCBF,0.735366154,0.111187127
PNC,SCBF,0.77668909,0.097460285
PNC,SCBF,0.680294497,0.089845877
PNC,SCBF,0.641549626,0.140930204
PNC,SCBF,0.693669286,0.152933316
PNC,SCBF,0.664303991,0.065585297
PNC,SCBF,0.709282799,0.144838789
PNC,SCBF,0.55485861,0.164050354
PNC,SCBF,0.63590398,0.133064141
PNC,SCBF,0.628806153,0.145457166
PNC,SCBF,0.724857153,0.130912205
PNC,SCBF,0.746434337,0.160916672
PNC,SCBF,0.640947131,0.139267564
PNC,SCBF,0.74003482,0.097760094
PNC,SCBF,0.570058895,0.163452912
PNC,SCBF,0.591378528,0.165524427
PNC,SCBF,0.72317788,0.111995212
PNC,SCBF,0.629139646,0.130260886
PNC,SCBF,0.656510186,0.122993472
PNC,SCBF,0.664868812,0.426320093
PNC,SCBF,0.577329606,0.111454429
PNC,SCBF,0.522159435,0.375070246
PNC,SCBF,0.713717768,0.131283126
PNC,SCBF,0.659161587,0.106088006
PNC,SCBF,0.717766349,0.068498365
PNC,SCBF,0.758437917,0.16853222
PNC,SCBF,0.712296819,0.129488474
PNC,SCBF,0.72272696,0.15530197
PNC,SCBF,0.710294024,0.065711959
PNC,SCBF,0.695674865,0.2744787
PNC,SCBF,0.736777565,0.159630136
PNC,SCBF,0.74062058,0.148634669
PNC,SCBF,0.725935094,0.154012951
PNC,SCBF,0.707446177,0.204903911
PNC,SCBF,0.648362213,0.20977869
PNC,SCBF,0.613932125,0.17161227
PNC,SCBF,0.700717523,0.167996938
PNC,SCBF,0.690731958,0.10610655
PNC,SCBF,0.675273175,0.146003472
PNC,SCBF,0.715420158,0.117220705
PNC,SCBF,0.659224785,0.084372362
PNC,SCBF,0.759674629,0.112459059
PNC,SCBF,0.478216941,0.220395066
PNC,SCBF,0.537810633,0.214843174
PNC,SCBF,0.673054314,0.104186354
PNC,SCBF,0.70577176,0.122112505
PNC,SCBF,0.616524952,0.311506978
PNC,SCBF,0.751087704,0.118908073
PNC,SCBF,0.687971889,0.141372614
PNC,SCBF,0.62882581,0.184057624
PNC,SCBF,0.661809548,0.16291749
PNC,SCBF,0.642949847,0.145549205
PNC,SCBF,0.738789706,0.130411437
PNC,SCBF,0.537782032,0.198984267
PNC,SCBF,0.696736785,0.128350257
PNC,SCBF,0.503958802,0.518997619
PNC,SCBF,0.62553539,0.549814305
PNC,SCBF,0.693603597,0.102964954
PNC,SCBF,0.671215694,0.194899065
PNC,SCBF,0.57501079,0.192446686
PNC,SCBF,0.70475632,0.112168283
PNC,SCBF,0.644526674,0.078399373
PNC,SCBF,0.742496979,0.097198911
PNC,SCBF,0.66685786,0.064919292
PNC,SCBF,0.722223738,0.146407035
PNC,SCBF,0.620314504,0.16891523
PNC,SCBF,0.720051414,0.157439569
PNC,SCBF,0.778929277,0.118449271
PNC,SCBF,0.702657298,0.157705703
PNC,SCBF,0.666229227,0.066316778
PNC,SCBF,0.66612838,0.099385333
PNC,SCBF,0.731109544,0.167746232
PNC,SCBF,0.615676529,0.139393968
PNC,SCBF,0.68164649,0.313574937
PNC,SCBF,0.618378059,0.422710519
PNC,SCBF,0.600347196,0.078597321
PNC,SCBF,0.695076763,0.201625859
PNC,SCBF,0.69752638,0.091869171
PNC,SCBF,0.643304658,0.208723106
PNC,SCBF,0.61105958,0.228507128
PNC,SCBF,0.662804728,0.173083571
PNC,SCBF,0.654180572,0.115635917
PNC,SCBF,0.691661653,0.134308681
PNC,SCBF,0.75186035,0.08959484
PNC,SCBF,0.728414685,0.128415934
PNC,SCBF,0.45751784,0.118301036
PNC,SCBF,0.769936928,0.200010279
PNC,SCBF,0.707900534,0.079761034
PNC,SCBF,0.657383228,0.138245122
PNC,SCBF,0.721885061,0.164931613
PNC,SCBF,0.783062264,0.106768759
PNC,SCBF,0.739158968,0.12183917
PNC,SCBF,0.436821511,0.250711478
PNC,SCBF,0.579419523,0.086866944
PNC,SCBF,0.689263815,0.109505261
PNC,SCBF,0.720018562,0.175872538
PNC,SCBF,0.66226558,0.168610555
PNC,SCBF,0.72404635,0.129400039
PNC,SCBF,0.725150176,0.141567783
PNC,SCBF,0.474119805,0.145720147
PNC,SCBF,0.720924498,0.100631695
PNC,SCBF,0.745429903,0.097880403
PNC,SCBF,0.712552063,0.109783212
PNC,SCBF,0.774776675,0.108039351
PNC,SCBF,0.66847798,0.191634561
PNC,SCBF,0.675510843,0.180754789
PNC,SCBF,0.544671813,0.080650593
PNC,SCBF,0.673458637,0.06449311
PNC,SCBF,0.722487505,0.114709593
PNC,SCBF,0.595282382,0.102550981
PNC,SCBF,0.754560892,0.078914058
PNC,SCBF,0.634024675,0.108093664
PNC,SCBF,0.28334457,0.887082556
PNC,SCBF,0.614587444,0.130786675
PNC,SCBF,0.670385658,0.070073373
PNC,SCBF,0.612782292,0.205431722
PNC,SCBF,0.619811646,0.301370517
PNC,SCBF,0.622914995,0.217452011
PNC,SCBF,0.734136272,0.176488961
PNC,SCBF,0.558029174,0.125614609
PNC,SCBF,0.718922716,0.087887752
PNC,SCBF,0.698165172,0.104536102
PNC,SCBF,0.7515441,0.142731375
PNC,SCBF,0.626599996,0.060942428
PNC,SCBF,0.643536754,0.451936148
PNC,SCBF,0.695402275,0.15842996
PNC,SCBF,0.686855306,0.159051943
PNC,SCBF,0.746852385,0.123900872
PNC,SCBF,0.621692585,0.193409225
PNC,SCBF,0.636464544,0.134872905
PNC,SCBF,0.656636268,0.116026132
PNC,SCBF,0.595555112,0.094521247
PNC,SCBF,0.701852791,0.165077447
PNC,SCBF,0.758551047,0.177080069
PNC,SCBF,0.634837349,0.135563926
PNC,SCBF,0.679919311,0.371503613
PNC,SCBF,0.705607067,0.11754966
PNC,SCBF,0.667003368,0.105205708
PNC,SCBF,0.636463914,0.101245407
PNC,SCBF,0.590899228,0.079920532
PNC,SCBF,0.699748133,0.063058547
PNC,SCBF,0.666684879,0.058713629
PNC,SCBF,0.673654637,0.098996957
PNC,SCBF,0.7093467,0.110125992
PNC,SCBF,0.613970227,0.171406123
PNC,SCBF,0.739555535,0.113151118
PNC,SCBF,0.648110473,0.08867799
PNC,SCBF,0.588248348,0.06568465
PNC,SCBF,0.721048266,0.142293399
