126176,10625,54.746589 ,47.949423 ,54.746617 ,47.937581 ,51.592724 ,46.685328 ,48.553810 ,43.236585 ,62.227835 ,56.685573
20247,11123,53.664615 ,48.373419 ,53.178632 ,47.944242 ,50.408504 ,45.367423 ,47.478007 ,41.823933 ,65.100133 ,61.383311
84103,9970,3.339055 ,2.984020 ,3.265039 ,2.914274 ,3.122629 ,2.828214 ,2.944072 ,2.692452 ,3.961587 ,3.674013
90077,10627,44.252278 ,37.733020 ,44.204312 ,37.661365 ,41.880216 ,36.677606 ,38.456369 ,33.969759 ,47.638709 ,44.396473
98422,11250,28.959483 ,26.633582 ,28.355207 ,26.051989 ,27.185646 ,25.147200 ,26.009668 ,23.765872 ,33.977706 ,33.097993
112061,10056,4.306310 ,4.034593 ,4.280777 ,4.005272 ,4.082064 ,3.838173 ,3.727747 ,3.537762 ,4.786066 ,4.555834
126389,10855,65.416338 ,52.522041 ,63.353918 ,50.963545 ,59.903057 ,49.730668 ,57.077740 ,47.224405 ,74.539412 ,66.067007
20313,11136,58.544128 ,64.908489 ,58.462769 ,64.654752 ,51.400891 ,50.241144 ,47.359641 ,47.288945 ,59.376675 ,59.330825
84354,10315,40.816973 ,35.421777 ,38.887419 ,34.006361 ,36.845129 ,33.099915 ,36.124942 ,32.087084 ,42.468442 ,38.775066
90262,10131,4.212462 ,3.891769 ,4.207130 ,3.888075 ,4.031411 ,3.717466 ,3.740988 ,3.391353 ,4.786279 ,4.619141
98535,11254,36.835442 ,33.121306 ,36.705710 ,33.032923 ,34.977561 ,31.629376 ,32.972991 ,29.219946 ,42.971060 ,40.859106
112126,9968,4.092903 ,3.746141 ,3.978164 ,3.641778 ,3.878093 ,3.610233 ,3.598259 ,3.303349 ,4.261074 ,4.016060
126554,10580,33.669993 ,29.662604 ,31.961276 ,28.318413 ,30.092730 ,27.416461 ,29.456919 ,26.617123 ,39.088828 ,35.986918
20320,11108,47.230673 ,45.503908 ,46.871675 ,45.084717 ,45.514392 ,41.856350 ,42.231093 ,38.918944 ,52.723479 ,51.368977
84688,10471,45.417025 ,40.835529 ,45.125045 ,40.465875 ,43.025072 ,39.541319 ,39.196249 ,36.198742 ,46.570340 ,43.872355
90281,10147,3.006339 ,2.883478 ,2.983924 ,2.855516 ,2.822993 ,2.685370 ,2.688106 ,2.515531 ,3.372131 ,3.271047
98567,10554,65.298473 ,59.461610 ,65.320178 ,59.507103 ,62.585171 ,57.598279 ,58.747190 ,52.592094 ,73.632693 ,68.354118
112249,10594,36.241741 ,36.785911 ,35.646218 ,36.004064 ,34.076251 ,32.739854 ,32.246870 ,31.399847 ,40.340693 ,39.285961
126903,10112,4.824058 ,4.439190 ,4.794650 ,4.411540 ,4.583023 ,4.274190 ,4.254076 ,4.036125 ,5.637619 ,5.506100
20322,11139,76.761122 ,63.075403 ,75.732095 ,62.223911 ,72.392032 ,61.116614 ,68.914605 ,57.268559 ,89.240249 ,81.431775
84761,10278,33.711751 ,27.612619 ,33.446911 ,27.434879 ,31.179118 ,26.674801 ,28.539419 ,24.872329 ,36.389018 ,32.622134
91717,10878,34.575518 ,30.997374 ,35.089044 ,31.664975 ,34.081926 ,30.844153 ,31.353499 ,28.182120 ,38.975738 ,36.378477
98831,10084,4.443683 ,4.252044 ,4.312782 ,4.132337 ,4.114142 ,3.988371 ,3.812468 ,3.753224 ,5.314840 ,5.344197
112332,10640,20.693785 ,20.801502 ,20.384218 ,20.478190 ,19.256557 ,19.357440 ,18.578244 ,18.479121 ,23.098894 ,23.433605
126921,11262,47.855713 ,44.430719 ,47.749157 ,44.292638 ,46.120316 ,42.967915 ,43.402883 ,39.547651 ,57.937875 ,56.173683
20325,11128,38.836933 ,34.055926 ,38.468028 ,33.739984 ,36.594919 ,32.570102 ,33.955105 ,29.616400 ,43.605371 ,39.024255
84973,10075,4.290713 ,3.776200 ,4.274828 ,3.760127 ,4.092161 ,3.657339 ,3.763577 ,3.441361 ,4.591420 ,4.273336
91919,10117,5.146757 ,4.710121 ,5.115694 ,4.684755 ,4.868926 ,4.545501 ,4.570796 ,4.249766 ,5.793457 ,5.530839
98871,10717,40.054521 ,34.457194 ,39.552295 ,33.987377 ,37.855314 ,33.176635 ,36.028053 ,30.909428 ,45.424095 ,42.308432
112694,10632,32.417196 ,31.327800 ,32.125051 ,30.824929 ,30.444356 ,27.806478 ,29.378654 ,26.860488 ,38.792426 ,38.108461
127008,10573,46.277426 ,39.488530 ,45.883515 ,39.166477 ,43.613713 ,38.223785 ,40.382501 ,35.617299 ,52.056545 ,50.316101
20326,11192,61.514424 ,55.815042 ,61.412085 ,55.707961 ,58.757072 ,54.341001 ,53.328038 ,49.669401 ,68.365096 ,64.331370
85083,10577,45.380951 ,40.724320 ,44.850543 ,40.299379 ,42.694898 ,39.085925 ,40.482958 ,36.220131 ,50.755097 ,49.087238
91962,10569,43.986876 ,38.736916 ,42.974366 ,37.882612 ,41.293597 ,37.362444 ,39.726673 ,35.776673 ,48.496121 ,46.897138
99352,10126,3.456708 ,3.057578 ,3.239043 ,2.875946 ,3.023404 ,2.747671 ,2.970576 ,2.727522 ,3.694674 ,3.526881
113111,9958,15.156253 ,13.083513 ,18.186704 ,15.729410 ,14.993679 ,14.873532 ,13.972156 ,12.123698 ,16.508198 ,14.775388
127236,10858,50.838665 ,43.986949 ,50.079559 ,43.366680 ,47.897331 ,41.920289 ,44.809721 ,38.404696 ,55.850057 ,51.432557
20327,11170,33.453336 ,31.552790 ,34.474592 ,32.510578 ,32.834623 ,31.292260 ,30.205777 ,28.419067 ,37.918804 ,36.097738
85173,10069,2.935432 ,2.648752 ,2.953508 ,2.663994 ,2.806005 ,2.579750 ,2.621317 ,2.403421 ,3.453629 ,3.285140
92089,11104,46.780476 ,41.248574 ,46.709215 ,41.149201 ,44.780017 ,40.392652 ,41.057395 ,37.043165 ,54.189528 ,51.046664
