sub,ses,FD,relRMS,coregDC,coregJC,coregCC,coregCOV,normDC,normJC,normCC,normCOV,cbfQEI,scoreQEI,scrubQEI,basilQEI,pvcQEI,GMmeanCBF,WMmeanCBF,Gm_Wm_CBF_ratio,NEG_CBF_PERC,NEG_SCORE_PERC,NEG_SCRUB_PERC,NEG_BASIL_PERC,NEG_PVC_PERC
110828,10134,0.2082067905125,0.0012877526513928,0.9910118626252226,0.9821838591716984,0.9891270882471548,1.0,0.9752133141843372,0.9516256677438502,0.9682829525684448,0.9789348710990502,0.8106476894657509,0.8107121721656921,0.8519559299729722,0.8518237072398134,0.8244440912586025,65.99426989156454,51.04184860295151,1.2929443524846864,0.3603406857392444,0.3712601004586154,0.1091941471937104,0.0,0.0
86444,10076,0.132966783755,0.0009577942814865,0.99911948240879,0.9982405140758874,0.9989009367016932,1.0,0.978350067124246,0.957617708024874,0.9723114589149658,0.9872752713704206,0.7971635001656538,0.7927223713113751,0.8738568302976111,0.8621735979127915,0.7942786523693984,50.97230020458443,38.5934136703638,1.320751272223594,0.1434720229555237,0.1530368244858919,0.0095648015303682,0.0,0.0
92193,10642,0.0905819494249999,0.001067641425125,0.9909302850266978,0.9820236107798712,0.987921669845678,1.0,0.9532122165580044,0.910606936416185,0.9407757257431294,0.9719711426166436,0.7570951446081328,0.7583700830394963,0.8244433068427945,0.8346084843129596,0.7846610299527307,59.7978561703146,46.36675902001306,1.2896708209539585,0.0298976007175424,0.0298976007175424,0.0074744001793856,0.0,0.0
126554,10580,0.2476781228319999,0.0017887766101428,0.9984445925784846,0.9968940162271804,0.9979545650018526,1.0,0.9624042114822,0.9275328814287012,0.952143048725816,0.9723292105559258,0.7858403226012605,0.7902912950807441,0.8636368531919163,0.8430607607667664,0.7736883380524054,36.74975742700485,27.95228830164071,1.314731625204644,0.1118568232662192,0.1634830493890896,0.043021855102392,0.0,0.0
90060,10180,0.1313171749375,0.0010441056742721,0.9924449391210496,0.9850031801292136,0.9902837307077494,1.0,0.9643328138112937,0.9311223013254616,0.954591301250985,0.973890407167814,0.7887867282187326,0.7894971188028796,0.8495089330262485,0.8294481158982115,0.7745499234390009,35.57342141805051,26.410791886942924,1.3469274821569224,0.3620442872779321,0.3620442872779321,0.0420981729392944,0.0,0.0
20313,11136,0.3038847498624999,0.0009980322964202,0.9969095844643976,0.9938382114159624,0.9962259453292666,1.0,0.9633081680272532,0.929213618085666,0.9533660189165608,0.9755100798650512,0.1216331303181674,0.1260514371492319,0.8703000790254796,0.7767114177299006,0.7070473978983592,71.18272304545313,51.7708169672985,1.3749584653148574,0.0,0.0,0.0,0.0,0.0
19981,10852,0.1156940265562499,0.0007511073672991,0.9972025736322584,0.9944207547921732,0.9965484642995112,1.0,0.9781210107084456,0.9571789037237712,0.9720040894536977,0.9827764586160108,0.834540310290062,0.8350265330696078,0.8711513882282211,0.8487640815262286,0.7622069553687966,59.54381128432223,46.98096535089565,1.267402890502485,0.0741761152908763,0.0741761152908763,0.0105965878986966,0.0,0.0
93734,10092,0.16693069265,0.002190696581517,0.9927015133626704,0.9855087906233352,0.990766020108342,1.0,0.963911619943443,0.930337255486666,0.9541195704439376,0.9756382525907974,0.7966016083010165,0.7945256826671857,0.8418992934119952,0.843196962410578,0.7969485395699653,48.32423681740024,39.54491283292419,1.2220089350447771,0.1657641728367775,0.198917007404133,0.066305669134711,0.0,0.0
132224,10151,0.1126040476112499,0.000712750137592,0.9928671890697208,0.9858354114713216,0.9908050642251752,1.0,0.9692700052287304,0.940372367298598,0.9608126173297123,0.9757567944999462,0.8220860927856655,0.8221573355222411,0.8582348407034432,0.8408777228917439,0.7855558558536145,56.67522739492358,43.11962641820738,1.3143719485239396,0.2015790357802788,0.2015790357802788,0.0419956324542247,0.0,0.0
104785,10779,0.1332943054624999,0.0007417645654151,0.9943544655252198,0.988772317320081,0.9929141208510548,1.0,0.9548071114179684,0.9135223955774464,0.9427340335303512,0.972004041468986,0.8065551391977568,0.8129712542296952,0.856574319886047,0.838214905563267,0.7775630432847578,60.58125857765274,42.02829118230786,1.4414399651622023,0.0671527244819647,0.0575594781273983,0.0,0.0,0.0
20327,11170,0.225705407375,0.0021129363719165,0.9940811035562296,0.9882318615055437,0.9923031720273932,1.0,0.9545871162991786,0.913119716795421,0.9425398932142632,0.9736990650908448,0.785528994772204,0.7852657620257415,0.8439841870385738,0.8255690289664295,0.7701621135558597,37.306782274705206,30.02104322380804,1.242687737284201,0.5258467023172906,0.392156862745098,0.2228163992869875,0.0,0.0
88608,10165,0.1467226902249999,0.0014394301417158,0.9932965829859978,0.9866824391360756,0.991670104512317,1.0,0.9692803956540826,0.9403919277048938,0.9607223759404346,0.9696032382479856,0.7732378556621322,0.7731751949704418,0.8402637959878881,0.8564332034202343,0.8206149214612092,69.17535605269532,51.673797214174975,1.3386931052498572,0.0690880378997236,0.0592183181997631,0.0098697196999605,0.0,0.0
