sub,ses,CBF_GM,CBF_WM,SCRUB_GM,SCRUB_WM,BASIL_GM,BASIL_WM,PVC_GM,PVC_WM
A00066013,FLU1,53.410164,33.837648,52.178898,32.356083,61.243582,42.940731,72.845514,61.896148
A00051548,BAS1,53.723495,38.966571,47.707816,31.076562,58.961081,46.682589,69.906464,69.817468
A00085298,TRT,63.346915,45.521245,65.001375,46.321804,74.286049,57.248377,105.929215,79.01262
A00085298,BAS1,57.659351,46.747488,58.488601,45.661444,71.768027,56.763472,102.673696,76.560787
A00085298,FLU1,58.927758,43.123996,57.226917,42.527351,65.278832,52.393926,91.974967,70.504936
A00066831,BAS1,40.703346,36.354447,39.713123,36.625835,46.095321,41.588406,51.443777,64.950023
A00065743,BAS1,63.300466,32.11523,62.806743,32.428775,68.581659,41.588318,83.580518,57.883955
A00065743,FLU1,79.076534,39.820006,77.441868,39.906603,84.877377,49.908441,103.216663,69.952138
A00057406,BAS1,72.892987,47.873248,68.808362,45.505509,77.949608,58.459193,96.901674,86.437461
A00062917,BAS1,72.163921,35.062874,70.749629,35.136631,76.404977,44.848851,90.477295,62.797382
A00084956,BAS1,50.339571,23.378347,45.253115,22.728369,53.606881,33.549694,65.105764,44.275791
A00044410,BAS1,39.399414,25.868907,41.036507,27.955252,44.567267,33.738556,51.451868,46.442205
A00085290,BAS1,47.369556,37.301229,46.552404,36.461792,53.171108,42.913046,59.954501,66.879156
A00085290,FLU1,35.002415,29.080118,34.56315,28.520526,39.236334,33.40387,43.804828,52.660718
A00065991,BAS1,70.155233,32.47483,67.84288,32.382471,71.858902,40.812174,86.299215,57.36514
A00065991,FLU2,63.219383,33.634282,61.847632,33.892128,67.084114,42.833559,78.668521,61.896472
A00065991,FLU1,46.097727,21.824506,46.703483,21.187453,48.920869,29.97873,58.465886,41.274432
A00064596,TRT,74.426099,45.553796,76.494147,46.495695,81.063925,56.619662,95.965116,83.959712
A00064596,BAS1,81.763025,45.599952,89.729348,51.341407,89.664865,60.238897,108.749191,84.588943
A00064596,FLU2,58.198677,38.851524,59.184444,39.284252,63.776169,46.867406,74.617733,69.443989
A00064596,FLU1,67.445277,44.940955,68.281814,44.907604,74.382673,54.544648,86.656229,81.388974
A00045554,BAS1,48.834365,21.553023,48.110424,21.282047,51.441728,31.846579,63.226369,44.099659
A00043521,BAS1,46.622404,33.925751,45.476493,33.743899,51.181809,39.583613,58.957563,60.042205
A00062085,TRT,98.153982,49.050584,107.3008,58.457389,116.53203,87.270315,,
A00062085,BAS1,57.008423,21.920194,79.94515,45.033055,75.65174,50.950845,,
A00062085,FLU2,103.522285,59.454113,99.819511,57.125359,110.648362,72.630569,,
A00062085,FLU1,82.751813,63.97515,81.325805,62.207012,92.031481,73.719873,,
A00044084,BAS1,49.887642,36.238398,51.108693,37.196596,57.803449,45.737417,64.960969,69.552913
A00044084,FLU1,42.785257,27.534738,53.604612,39.445285,53.541453,43.744526,60.883225,66.086183
A00065717,BAS1,63.591637,42.30495,62.796535,42.153511,69.296911,50.156983,81.570379,74.511364
A00059074,BAS1,45.533565,22.221747,45.014268,22.274947,47.81102,30.307698,56.212263,41.719639
A00074795,BAS1,49.209775,29.402612,49.501169,29.431806,55.670469,40.025867,67.870674,60.224176
A00074795,FLU2,43.104859,24.269995,42.91938,24.412971,46.500465,33.857188,56.877868,50.364551
A00078823,BAS1,37.404831,26.163785,38.023648,26.064949,41.297077,32.019297,48.11955,49.080554
A00058061,TRT,83.035758,44.023176,82.581835,44.4357,93.898131,54.367038,117.365596,78.442237
A00058061,BAS1,78.321874,41.063729,77.309662,41.254336,88.4716,52.052416,108.997338,74.901891
A00060662,BAS1,38.59672,23.063778,38.383415,22.98729,41.182823,29.309804,48.137674,43.075024
A00056453,BAS1,58.374052,35.237476,57.370677,35.421338,64.280558,43.734598,76.508054,64.235433
A00051604,BAS1,39.921571,29.206206,39.05074,29.491913,45.198473,35.125913,51.403461,51.771017
A00085406,BAS1,51.60205,29.042257,51.617659,29.260947,55.558536,38.216127,64.969884,55.133586
A00038414,BAS2,47.601115,32.980531,47.120409,33.409273,51.410498,38.554554,59.16841,56.552348
A00038414,FLU1,49.409528,30.762975,48.047592,30.799049,54.408756,37.948183,64.372924,53.818688
A00060581,BAS1,52.275833,26.032498,50.950004,25.659427,56.244924,34.643237,67.278683,48.2524
A00030989,BAS2,64.998462,47.682678,64.414542,47.65395,73.055382,57.233913,84.496577,87.408501
A00040556,TRT,74.563007,48.658927,73.431073,47.85992,83.116529,58.306443,99.178321,87.561377
A00040556,FLU2,85.096616,66.300828,64.441052,43.449159,98.044128,82.039891,115.633941,121.558121
A00040556,FLU1,-53.257631,-57.589167,50.654743,28.070048,65.184574,66.540936,24.146959,47.942217
A00063479,BAS1,59.811343,36.041748,59.870016,36.510073,63.052243,44.392031,76.388047,62.538403
A00074969,BAS1,43.342771,26.383672,54.64823,32.566892,51.316188,35.837243,62.069769,51.669248
A00074969,FLU2,45.041432,29.957558,45.149961,29.631108,53.247467,39.455856,63.211764,56.995794
A00074969,FLU1,91.316771,56.319032,52.768393,26.635215,89.786767,68.783562,112.229986,92.762677
A00060100,TRT,59.431656,35.351101,56.445216,34.217327,65.040421,43.853969,77.295692,64.78716
A00060100,BAS1,64.851443,38.250009,61.871808,37.061104,71.062165,48.032857,86.204457,69.211867
A00060100,FLU2,56.918861,28.536692,56.192018,28.52725,66.573615,41.99646,79.862679,60.674119
A00060100,FLU1,56.441979,40.580404,57.239575,40.564739,65.737766,52.489972,76.200655,80.421124
A00052499,BAS1,28.819062,26.161763,26.629901,21.467363,45.038967,39.12749,54.056344,54.624985
A00083732,BAS1,42.101974,29.668889,97.090844,60.557039,68.005005,55.384003,75.873489,76.066113
A00083732,FLU1,80.065916,50.84338,87.166404,60.300414,86.636821,66.933391,100.488925,98.650457
A00075407,BAS1,33.289863,25.975582,33.087666,25.670388,39.013254,31.147989,44.366108,47.161703
A00075407,FLU2,31.533427,20.882475,30.317906,20.02404,37.9611,29.188847,44.879593,42.59224
A00075407,FLU1,24.318186,17.163626,24.824265,18.657014,36.031078,27.486981,41.383034,40.185316
A00077391,BAS1,53.832976,30.51146,54.578062,31.932987,60.615356,42.575168,71.192846,60.873658
A00077391,FLU1,32.01468,15.516648,30.639872,15.227029,37.955329,26.963384,45.159932,37.002493
A00080052,BAS1,45.246083,30.208958,44.642614,29.978231,49.651852,36.105488,57.128161,52.918439
A00080052,FLU2,40.976693,26.086486,40.05652,25.459368,46.619461,33.476851,54.132048,48.795469
A00080052,FLU1,29.780311,15.066628,27.393885,14.238815,33.384968,22.58975,39.417213,29.126763
A00051529,BAS1,45.474571,35.654747,45.248514,34.92586,51.487973,42.224115,59.542825,63.586246
A00040311,BAS2,47.14936,32.845857,45.193428,32.037432,52.229358,39.238243,61.282414,57.484511
A00040311,FLU1,26.238376,22.831689,25.863138,22.082432,33.125149,27.718942,38.993519,41.173147
A00074989,BAS1,41.769288,34.19726,41.188158,34.001784,47.697084,40.098979,53.925407,61.671095
A00074989,FLU2,48.703954,32.947689,49.602802,32.765979,56.06752,42.341851,66.304653,61.844161
A00074989,FLU1,54.123586,46.176089,41.86706,37.963075,62.743776,55.913884,73.231692,86.893053
A00035291,FLU1,66.527429,33.324315,65.848256,33.309344,73.102499,43.440604,89.169815,61.424902
A00077252,BAS1,42.038704,24.898539,41.612499,24.991422,45.888113,31.563655,53.712153,44.391228
A00077252,FLU2,36.751582,21.744258,36.239509,21.79949,43.640086,28.757223,51.483077,39.666264
A00077252,FLU1,42.268098,22.099493,41.583161,21.814763,47.866611,29.633817,56.789325,40.296753
A00054173,BAS1,64.448944,38.937905,63.663557,39.916157,67.791047,47.389497,78.78989,69.918871
A00061281,BAS1,25.435519,20.975036,24.179696,20.403275,29.617813,26.154622,33.843193,38.821898
A00082528,BAS1,42.320392,33.112277,39.941381,31.306068,46.344617,38.994596,53.825785,59.505717
A00082528,FLU1,46.511717,31.420007,42.317324,30.483909,51.497224,39.262244,61.046215,57.782909
A00052197,BAS1,46.760766,25.266989,46.104449,25.430585,51.449284,34.795627,61.841675,50.616806
A00083950,BAS1,17.509256,15.535198,19.635189,17.118989,21.114943,20.013624,25.694422,31.7458
A00083950,FLU1,57.98853,42.016157,38.472751,25.945973,70.963298,58.734918,88.591765,87.762878
A00077556,BAS1,44.695114,36.535396,44.095796,35.261854,49.354199,41.215594,57.705711,63.515569
A00077556,FLU2,36.657722,33.845851,35.678692,33.078098,43.979768,40.381226,50.590027,63.594483
A00077556,FLU1,28.375156,22.737148,28.221212,22.506036,32.6908,27.480275,37.86711,41.304896
A00082804,BAS1,34.043725,21.70174,33.840115,21.777293,39.02659,28.07477,45.306265,40.68689
A00082804,FLU1,31.763636,23.350104,31.964938,23.751141,36.115275,28.865368,41.506626,42.874358
A00035072,BAS2,59.112796,27.367946,57.933565,26.747104,62.935686,36.424533,75.693557,50.675442
A00081185,BAS1,42.575556,20.033184,44.212783,20.626508,46.573076,30.020652,57.057567,40.269837
A00081185,FLU1,42.146588,27.207206,41.031581,27.165331,49.520771,35.686788,58.773812,52.534233
A00077395,BAS1,61.461513,29.003634,59.966095,28.08582,66.99481,40.11241,81.84877,55.055012
A00076746,FLU2,43.344297,31.447485,42.454706,31.22495,50.447461,39.218923,59.08003,58.637279
A00076746,FLU1,48.887958,36.264499,49.139374,36.874558,59.620618,45.558209,69.811422,68.719301
A00075964,BAS1,61.39155,37.575832,61.744378,37.908112,66.669726,45.39432,78.044067,66.257435
A00078238,BAS1,55.163937,30.587622,54.394426,30.538299,59.717169,39.549402,71.356169,57.327254
A00079777,BAS1,55.439639,30.840439,54.107608,30.637752,60.585986,39.645895,72.744244,56.400993
A00060372,BAS1,54.126586,32.94221,54.04097,33.516288,59.854064,40.873065,69.782625,60.71742
A00063425,BAS1,80.054364,56.368689,79.039253,56.118422,89.15277,66.331625,108.201062,102.304708
A00063031,BAS1,67.892637,38.506454,67.43984,38.553069,70.713411,46.535758,84.364178,67.651944
A00074427,TRT,107.730002,56.71533,108.635166,57.20928,114.386699,69.506892,136.946125,99.644954
A00074427,BAS1,114.646366,57.167341,113.555343,57.432707,121.387664,71.039841,145.99492,101.746066
A00074427,FLU2,85.210987,44.977968,82.553492,44.139054,90.784885,57.886149,106.71894,82.464221
A00074427,FLU1,85.89677,45.00755,85.807379,44.940546,90.832336,56.068335,107.287363,80.714374
A00077201,TRT,59.887449,31.859471,68.259525,40.215728,70.738419,51.333906,84.969526,72.996992
A00077201,BAS1,85.603089,51.963865,85.398977,52.423825,94.205005,62.656048,110.914707,92.798294
A00077201,FLU1,74.877643,43.416863,73.278408,40.459765,86.293702,60.580426,103.339564,84.153819
A00060185,BAS1,24.337619,18.46747,22.863002,17.208609,26.783313,23.522438,31.342602,34.528751
A00057405,TRT,66.097764,33.719405,65.86189,33.781452,70.066328,42.491947,84.042586,60.057293
A00057405,BAS1,84.352701,36.7409,83.530927,36.897981,88.784909,47.880824,109.009735,65.573466
A00057405,FLU2,50.133768,19.37214,49.642191,20.463949,53.042518,30.041972,64.27783,40.014322
A00057405,FLU1,72.227251,36.043286,74.682532,36.786435,75.412544,45.869737,91.322184,64.12616
A00074787,BAS1,53.764301,40.459487,53.671732,41.718161,62.210748,48.93824,72.660361,74.441967
A00050848,TRT,57.46699,30.039272,56.913808,31.257502,62.873703,40.040694,74.60854,58.689466
A00050848,BAS1,61.587894,24.995905,60.201385,24.467603,67.503623,35.605724,82.355711,48.810177
A00050848,FLU2,54.460365,21.159081,54.593222,21.329216,60.577879,32.410747,73.670825,44.269655
A00050848,FLU1,59.753821,26.821428,60.730672,28.134743,64.229129,37.318261,76.276951,52.507492
A00040117,TRT,61.32531,22.591467,65.100103,26.893409,74.700745,46.123315,93.092801,60.324888
A00040117,FLU2,70.521657,45.065902,68.432064,42.65043,83.687104,63.581391,101.483931,90.609386
A00040117,FLU1,86.891727,39.490664,82.795746,37.30968,95.107836,63.200703,116.318924,84.712041
A00066784,FLU1,77.782442,47.045018,73.888753,45.634159,84.95204,61.132896,101.085648,91.135002
A00081098,BAS1,33.727843,26.870689,33.041914,25.975092,38.675481,33.623683,44.432602,51.033041
A00081098,FLU2,35.392526,28.292888,34.86994,28.010069,40.552578,34.836505,46.383938,52.560325
A00081098,FLU1,29.837976,23.484576,28.819924,22.729833,33.239604,29.075693,38.379294,43.480275
A00044307,BAS1,51.097908,18.267006,48.472985,18.6848,52.870338,29.328974,65.685656,38.43622
A00044345,BAS1,63.191028,47.176838,62.222524,46.725943,69.927087,55.155544,80.740462,83.176897
A00082215,BAS1,36.813693,28.686945,36.084837,28.016269,46.614086,36.084286,53.226462,53.746577
A00082215,FLU1,35.920581,29.695909,34.262866,27.433451,46.697401,37.051716,53.734267,55.484104
A00085057,BAS1,27.533567,15.648898,26.082645,16.502619,38.831035,28.913973,45.168884,39.178506
A00052234,BAS2,46.120089,29.115907,45.42503,29.116734,49.780788,35.965225,58.17788,51.645772
A00052234,BAS1,38.087793,19.783529,36.867246,17.832833,40.394537,26.773173,48.95158,35.806437
A00052234,FLU2,37.101435,23.518252,34.242545,22.058635,40.91077,30.387568,47.326241,43.772074
A00052234,FLU1,41.789591,23.462764,41.942578,23.418588,44.485407,30.896116,52.465155,43.021582
A00059327,TRT,69.915172,35.638153,67.379126,35.160367,75.889524,46.581582,91.755383,66.010103
A00059327,BAS1,71.323464,40.644248,70.642302,41.295483,83.731784,54.926239,98.372999,81.54082
A00059327,FLU2,58.512111,48.030347,56.967328,48.167154,67.02258,58.605823,76.669469,90.212626
A00059327,FLU1,68.626227,43.75182,66.205242,42.571123,73.864716,52.023408,86.14641,78.194659
A00054504,BAS1,71.304192,35.385523,71.433721,35.651487,73.308369,43.073763,87.380108,61.657498
A00065992,TRT,78.612661,39.235926,90.95269,47.489223,86.106288,56.114521,105.220665,77.0186
A00065992,FLU1,89.698686,58.987219,92.075689,61.02929,100.581706,71.733871,118.645211,108.138083
A00052165,BAS1,78.027532,35.056503,92.990216,50.834459,93.650882,67.214745,123.572505,94.195777
A00077413,BAS1,63.652482,37.40854,63.723125,38.405847,68.893001,47.477288,80.995776,68.999651
A00077413,FLU2,58.302388,36.154755,53.117858,33.539219,61.742287,44.242749,73.366179,64.687929
A00077413,FLU1,53.807142,32.77016,54.881241,32.837342,59.303889,41.981039,70.010443,61.207647
A00054206,BAS1,74.555083,45.268771,72.075454,41.573641,80.659785,58.167008,97.96863,81.968605
A00054206,FLU2,59.309725,31.954087,58.603753,31.85976,64.797956,43.652397,77.407517,62.78445
A00054206,FLU1,68.763518,36.61171,71.987663,40.30356,74.621164,52.577034,89.609527,73.58551
A00043299,BAS1,60.254148,38.133085,59.740597,37.83957,65.122483,45.597372,76.872507,67.093996
A00066582,TRT,-14.859119,-49.547426,48.380823,18.035506,64.865879,48.14302,57.990588,58.141854
